purchase_date,gmv_proxy,orders,items,active_sellers,active_customers,aov,late_orders,late_delivery_rate,avg_review_score
2017-03-04,12658.51,77,86,62,74,164.39623376623376,4,0.057971014492753624,4.037974683544304
2017-03-05,6954.62,72,82,57,71,96.59194444444444,5,0.07462686567164178,4.2465753424657535
2017-03-06,10336.64,99,114,72,99,104.41050505050505,4,0.0425531914893617,3.875
2017-03-07,11883.52,81,98,65,80,146.71012345679014,5,0.0641025641025641,4.097560975609756
2017-03-08,14612.46,78,88,67,78,187.33923076923077,4,0.0547945205479452,4.050632911392405
2017-03-09,11705.539999999999,92,114,70,90,127.2341304347826,5,0.056818181818181816,4.054945054945055
2017-03-10,12358.87,88,99,72,85,140.44170454545454,2,0.023809523809523808,4.2727272727272725
2017-03-11,10852.97,71,80,52,71,152.8587323943662,2,0.029411764705882353,4.042857142857143
2017-03-12,6612.16,64,71,53,62,103.315,2,0.031746031746031744,4.126984126984127
2017-03-13,16958.05,111,118,76,109,152.77522522522523,9,0.08653846153846154,3.990740740740741
2017-03-14,14243.66,99,114,72,99,143.87535353535353,4,0.042105263157894736,4.061224489795919
2017-03-15,14999.33,107,121,89,106,140.18065420560748,8,0.07920792079207921,4.102803738317757
2017-03-16,14269.78,103,127,77,103,138.54155339805826,9,0.09,4.058252427184466
2017-03-17,11970.4,65,79,52,64,184.16,4,0.0625,4.061538461538461
2017-03-18,16433.82,73,77,59,73,225.12082191780823,2,0.028169014084507043,4.123287671232877
2017-03-19,6649.34,56,59,38,56,118.73821428571429,1,0.017857142857142856,4.181818181818182
2017-03-20,17096.489999999998,116,127,77,114,147.3835344827586,8,0.07079646017699115,4.0508474576271185
2017-03-21,11349.130000000001,93,105,74,91,122.0336559139785,3,0.03260869565217391,3.9587628865979383
2017-03-22,14188.97,105,122,76,104,135.1330476190476,5,0.04807692307692308,4.293269230769231
2017-03-23,16375.55,111,134,85,109,147.52747747747748,4,0.0380952380952381,4.132743362831858
2017-03-24,10177.87,77,85,52,75,132.1801298701299,5,0.06666666666666667,3.962025316455696
2017-03-25,9423.04,75,85,57,72,125.64053333333335,5,0.06944444444444445,3.8157894736842106
2017-03-26,6320.95,64,69,52,64,98.76484375,7,0.1111111111111111,4.015873015873016
2017-03-27,16356.97,109,120,84,108,150.06394495412843,5,0.04672897196261682,4.109090909090909
2017-03-28,12373.11,102,116,81,101,121.305,5,0.052083333333333336,4.12621359223301
2017-03-29,8660.54,74,85,62,73,117.03432432432433,4,0.05555555555555555,4.121621621621622
2017-03-30,10025.6,74,83,59,74,135.48108108108107,3,0.041666666666666664,4.108108108108108
2017-03-31,12199.56,70,73,53,70,174.27942857142855,5,0.07246376811594203,4.043478260869565
2017-04-01,17697.37,67,69,51,64,264.1398507462686,3,0.045454545454545456,4.432835820895522
2017-04-02,9129.88,65,78,55,64,140.4596923076923,1,0.015625,4.476923076923077
2017-04-03,9156.76,72,87,55,72,127.17722222222223,4,0.058823529411764705,4.0928571428571425
2017-04-04,12301.65,96,109,73,96,128.1421875,7,0.07291666666666667,4.231578947368421
2017-04-05,18902.94,96,102,79,93,196.905625,7,0.07526881720430108,4.354166666666667
2017-04-06,23168.89,95,110,69,94,243.88305263157895,4,0.043478260869565216,3.9791666666666665
2017-04-07,13300.65,85,96,66,83,156.47823529411764,7,0.08536585365853659,4.190476190476191
2017-04-08,8785.09,66,71,58,65,133.10742424242426,5,0.078125,3.7794117647058822
2017-04-09,8222.65,73,78,57,70,112.6390410958904,3,0.04411764705882353,3.888888888888889
2017-04-10,11732.31,87,95,61,87,134.85413793103447,6,0.07142857142857142,3.9655172413793105
2017-04-11,8296.51,77,84,65,77,107.74688311688313,5,0.0684931506849315,4.038461538461538
2017-04-12,8209.2,63,66,53,63,130.3047619047619,7,0.11475409836065574,3.8225806451612905
2017-04-13,9691.43,60,64,50,59,161.52383333333333,5,0.08333333333333333,4.169491525423729
2017-04-14,8168.66,53,60,45,53,154.12566037735849,5,0.10638297872340426,3.7962962962962963
2017-04-15,8333.94,52,55,47,52,160.26807692307693,6,0.12244897959183673,3.923076923076923
2017-04-16,5455.96,49,52,44,48,111.3461224489796,5,0.10638297872340426,4.0
2017-04-17,9416.67,65,68,52,65,144.87184615384615,6,0.10344827586206896,3.876923076923077
2017-04-18,21286.72,71,84,54,71,299.8129577464789,6,0.08450704225352113,4.197183098591549
2017-04-19,12103.46,97,112,79,96,124.7779381443299,14,0.15053763440860216,3.84375
2017-04-20,13373.14,96,115,75,91,139.30354166666666,11,0.12087912087912088,3.8072916666666665
2017-04-21,8457.71,68,77,50,68,124.3780882352941,5,0.07575757575757576,3.787878787878788
2017-04-22,12860.18,83,94,68,82,154.94192771084337,5,0.06097560975609756,3.9642857142857144
2017-04-23,10038.95,86,91,63,85,116.73197674418606,9,0.10714285714285714,4.011494252873563
2017-04-24,15150.03,115,135,82,115,131.73939130434783,12,0.10909090909090909,3.982456140350877
2017-04-25,14671.74,111,123,86,111,132.17783783783784,10,0.09433962264150944,4.081818181818182
2017-04-26,15919.75,125,143,96,125,127.358,11,0.09016393442622951,4.096774193548387
2017-04-27,10300.710000000001,79,101,61,79,130.3887341772152,0,0.0,4.25
2017-04-28,15790.49,98,108,80,98,161.12744897959183,7,0.07368421052631578,4.061224489795919
2017-04-29,11912.63,73,86,60,73,163.1867123287671,2,0.02857142857142857,4.0
2017-04-30,8091.16,68,71,56,68,118.98764705882353,3,0.045454545454545456,4.161764705882353
2017-05-01,12580.27,116,131,87,113,108.45060344827587,5,0.04504504504504504,4.025862068965517
2017-05-02,17640.2,125,136,98,125,141.1216,6,0.04918032786885246,4.086614173228346
2017-05-03,10053.56,102,111,79,102,98.5643137254902,8,0.07920792079207921,4.155339805825243
