purchase_month,product_category_name_english,gmv_proxy,orders,active_sellers,avg_review_score,gmv_share_month
2017-07,drinks,273.97,2,1,4.0,0.0005501057884935306
2017-07,dvds_blu_ray,749.6999999999999,4,2,3.3333333333333335,0.0015053265307646817
2017-07,electronics,7346.84,87,19,4.26595744680851,0.0147517582623492
2017-07,fashio_female_clothing,310.70000000000005,4,2,4.0,0.0006238561466034236
2017-07,fashion_bags_accessories,5193.1,82,22,4.2272727272727275,0.010427252510222848
2017-07,fashion_male_clothing,719.99,8,5,4.333333333333333,0.0014456716671805566
2017-07,fashion_shoes,1423.01,19,5,4.3,0.0028572691830644923
2017-07,fashion_sport,69.9,1,1,4.0,0.00014035257369674706
2017-07,fashion_underwear_beach,274.8,3,2,4.0,0.0005517723498121043
2017-07,fixed_telephony,218.73,8,3,3.4444444444444446,0.0004391891050742415
2017-07,food,584.16,7,4,5.0,0.0011729379034433726
2017-07,food_drink,168.2,7,4,4.625,0.00033772965516155727
2017-07,furniture_bedroom,1206.99,5,4,3.6,0.002423521501090654
2017-07,furniture_decor,24751.920000000002,253,65,4.074132492113565,0.049699508954735155
2017-07,furniture_living_room,4395.12,27,8,4.096774193548387,0.00882498431625246
2017-07,furniture_mattress_and_upholstery,109.4,1,1,1.0,0.00021966482921922928
2017-07,garden_tools,20067.05,159,36,4.144385026737968,0.04029273410588423
2017-07,health_beauty,34896.86,278,66,3.9137566137566133,0.07006958676588075
2017-07,home_appliances,3671.9900000000002,37,5,4.162162162162162,0.007373007826734166
2017-07,home_appliances_2,1033.99,7,2,3.4285714285714284,0.002076153900954213
2017-07,home_comfort_2,12.9,1,1,4.0,2.5901977120000527e-05
2017-07,home_confort,4563.85,36,6,3.86046511627907,0.00916377816117166
2017-07,home_construction,93.6,1,1,5.0,0.00018793992701023637
2017-07,housewares,20874.3,225,65,4.295620437956204,0.04191361558108737
2017-07,industry_commerce_and_business,245.95999999999998,2,2,5.0,0.0004938643637546767
2017-07,kitchen_dining_laundry_garden_furniture,1316.5,9,5,4.454545454545454,0.0026434071998822244
2017-07,la_cuisine,469.99,4,2,5.0,0.0009436953664053526
2017-07,luggage_accessories,8357.61,73,11,4.3561643835616435,0.016781288604487413
2017-07,market_place,1573.3799999999999,13,9,3.6923076923076925,0.003159197888454762
2017-07,music,329.0,1,1,3.0,0.0006606008118201685
2017-07,musical_instruments,8411.59,28,13,4.258064516129032,0.016889675327350796
2017-07,office_furniture,16892.61,97,4,4.004347826086956,0.03391875951295288
2017-07,party_supplies,69.9,1,1,5.0,0.00014035257369674706
2017-07,perfumery,12910.02,119,30,4.158730158730159,0.025922096330135598
2017-07,pet_shop,6605.87,71,24,3.7209302325581395,0.013263960744007588
2017-07,signaling_and_security,530.19,5,4,4.6,0.0010645712596320219
2017-07,small_appliances,4621.36,33,17,3.7058823529411766,0.009279252789401986
2017-07,sports_leisure,38813.41,337,86,4.187012987012987,0.07793364788908526
2017-07,stationery,7091.75,75,22,4.08125,0.014239561724090213
2017-07,tablets_printing_image,198.0,2,1,3.5,0.0003975652302139616
2017-07,telephony,9064.86,136,26,4.1875,0.018201379559380466
2017-07,toys,24511.72,201,42,4.463414634146342,0.04921721012495034
2017-07,unknown,3124.66,55,35,4.191666666666666,0.0062740210719209955
2017-07,watches_gifts,36804.56,157,15,4.0119760479041915,0.07390006752183617
2017-08,agro_industry_and_commerce,88.0,1,1,5.0,0.00015331766891356032
2017-08,air_conditioning,4271.73,12,8,4.642857142857143,0.007442405520774124
2017-08,art,244.7,4,2,4.25,0.0004263276543539569
2017-08,audio,1050.7,7,6,3.7857142857142856,0.0018305781219031573
2017-08,auto,20421.11,133,48,4.205479452054795,0.035578602066220405
2017-08,baby,19982.13,125,37,4.234848484848484,0.034813790812815014
2017-08,bed_bath_table,57137.23,448,45,4.065476190476191,0.09954712399747667
2017-08,books_general_interest,3214.8,29,15,4.5,0.0056009732048103835
2017-08,books_imported,61.0,1,1,5.0,0.00010627702049689976
2017-08,books_technical,1196.38,9,5,4.666666666666667,0.002084388553804606
2017-08,cds_dvds_musicals,135.0,2,1,5.0,0.00023520324208330278
2017-08,christmas_supplies,58.9,1,1,5.0,0.00010261830339782616
2017-08,computers,33700.0,29,1,4.206896551724138,0.05871369820894299
2017-08,computers_accessories,35025.72,297,64,4.243553008595988,0.061023428891125775
2017-08,consoles_games,8824.25,85,17,4.230337078651686,0.015374016362619144
2017-08,construction_tools_construction,1180.0,6,4,3.857142857142857,0.0020558505604318317
2017-08,construction_tools_lights,589.0,2,1,5.0,0.0010261830339782618
2017-08,construction_tools_safety,8.9,1,1,1.0,1.5505991515121443e-05
2017-08,cool_stuff,41720.03,241,56,4.38403041825095,0.07268656530231596
2017-08,costruction_tools_garden,1286.19,7,7,3.9,0.00224085968840832
2017-08,drinks,119.9,2,2,5.0,0.00020889532389472594
2017-08,dvds_blu_ray,113.39999999999999,6,1,2.8333333333333335,0.00019757072334997431
2017-08,electronics,2854.15,52,14,3.925925925925926,0.004972632099200434
2017-08,fashio_female_clothing,188.7,4,2,4.25,0.00032876186504532764
2017-08,fashion_bags_accessories,6617.68,89,28,4.252525252525253,0.011529628081998748
2017-08,fashion_childrens_clothes,49.9,1,1,1.0,8.693808725893932e-05
2017-08,fashion_male_clothing,1205.05,13,7,3.1333333333333333,0.0020994938286850668
2017-08,fashion_shoes,1491.69,18,5,4.666666666666667,0.002598891290246236
2017-08,fashion_sport,265.8,2,2,3.0,0.0004630890499684584
2017-08,fashion_underwear_beach,1111.0,13,4,4.384615384615385,0.001935635570033699
2017-08,fixed_telephony,3343.54,14,10,4.65,0.0058252699854459715
2017-08,food,364.5,8,5,4.75,0.0006350487536249175
2017-08,food_drink,494.81,12,6,4.7,0.0008620808608536225
2017-08,furniture_bedroom,618.0,3,3,4.666666666666667,0.0010767081748702305
2017-08,furniture_decor,35511.73,332,80,4.053990610328638,0.061870177985088044
2017-08,furniture_living_room,2478.07,21,8,4.318181818181818,0.004317408134143483
2017-08,furniture_mattress_and_upholstery,509.39,2,2,4.5,0.0008874828109986192
2017-08,garden_tools,24269.4,199,39,4.310924369747899,0.04228327084012228
2017-08,health_beauty,49873.9,345,78,4.264044943820225,0.08689261463213654
2017-08,home_appliances,4587.05,49,5,3.9285714285714284,0.007991770604431214
2017-08,home_appliances_2,4004.55,17,7,4.625,0.006976912170997705
2017-08,home_comfort_2,38.7,2,1,5.0,6.742492939721347e-05
2017-08,home_confort,4000.19,24,6,4.37037037037037,0.006969315977401532
2017-08,home_construction,124.8,1,1,5.0,0.00021743233045923098
2017-08,housewares,23733.94,249,82,4.111888111888112,0.04135036766970802
2017-08,industry_commerce_and_business,956.9,3,3,4.0,0.001667155424811203
2017-08,kitchen_dining_laundry_garden_furniture,1006.2,7,7,3.857142857142857,0.00175304816432755
2017-08,la_cuisine,313.0,2,1,5.0,0.0005453230723857316
2017-08,luggage_accessories,6833.1,58,7,4.444444444444445,0.011904942766514194
2017-08,market_place,1937.3899999999999,22,12,4.173913043478261,0.003375410438368666
2017-08,musical_instruments,7185.55,24,13,3.888888888888889,0.01251899745297538
2017-08,office_furniture,9877.36,46,5,3.8448275862068964,0.01720879329795505
2017-08,perfumery,13142.09,118,30,4.417322834645669,0.0228967568574115
2017-08,pet_shop,10500.79,76,26,4.233333333333333,0.01829496186989574
2017-08,signaling_and_security,377.8,4,3,4.25,0.000658220628585717
2017-08,small_appliances,4297.01,32,14,4.333333333333333,0.007486449505662021
2017-08,small_appliances_home_oven_and_coffee,109.06,2,2,2.0,0.00019000937467855556
2017-08,sports_leisure,41732.26,383,105,4.326650943396227,0.07270787297380246
2017-08,stationery,6366.91,75,18,4.525,0.011092724992982231
2017-08,tablets_printing_image,450.89,6,3,4.166666666666667,0.0007855614060958547
2017-08,telephony,10930.29,131,30,4.0588235294117645,0.019043256628968174
2017-08,toys,18126.87,170,47,4.377049180327869,0.03158147105794488
2017-08,unknown,5243.4,66,40,4.0131578947368425,0.009135293922515478
2017-08,watches_gifts,36419.2,195,17,4.372641509433962,0.06345121417837199
2017-09,agro_industry_and_commerce,1993.99,3,2,3.25,0.0031934410683609775
2017-09,air_conditioning,1731.05,8,6,4.0,0.002772333944195442
2017-09,art,388.53999999999996,3,3,3.3333333333333335,0.0006222596867090477
2017-09,audio,1042.5900000000001,10,7,4.1,0.0016697424377566947
2017-09,auto,14544.67,97,40,4.065420560747664,0.023293771033835606
2017-09,baby,24366.3,165,42,4.069364161849711,0.03902343698012732
2017-09,bed_bath_table,52473.200000000004,461,45,4.019011406844107,0.08403756882848924
2017-09,books_general_interest,965.14,15,12,4.0,0.0015457036959653327
2017-09,books_imported,290.0,3,1,5.0,0.00046444461096830145
2017-09,books_technical,1001.35,8,4,4.25,0.0016036952110107196
2017-09,christmas_supplies,254.7,3,2,4.75,0.0004079104910814703
2017-09,cine_photo,69.0,1,1,5.0,0.00011050578674763035
2017-09,computers,52878.880000000005,40,1,4.463414634146342,0.08468727879323966
2017-09,computers_accessories,28930.98,216,64,3.964426877470356,0.04633392327941969
2017-09,consoles_games,8910.37,61,16,4.242424242424242,0.014270252855978017
2017-09,construction_tools_construction,1289.2,8,5,4.181818181818182,0.0020646965257252905
2017-09,construction_tools_lights,229.0,1,1,1.0,0.00036675108935083116
2017-09,construction_tools_safety,1124.54,4,3,3.4,0.0018009880786837714
2017-09,cool_stuff,38210.340000000004,200,56,4.213235294117647,0.06119512584919493
2017-09,costruction_tools_garden,297.5,5,4,4.333333333333333,0.0004764561095278265
2017-09,costruction_tools_tools,916.89,3,3,4.666666666666667,0.001468429721899055
2017-09,drinks,327.97,7,3,4.125,0.0005252548243423236
2017-09,dvds_blu_ray,39.8,2,1,4.5,6.374101902254619e-05
2017-09,electronics,4338.96,65,22,4.166666666666667,0.006948988238644901
2017-09,fashio_female_clothing,355.7,3,3,4.25,0.0005696653383497408
2017-09,fashion_bags_accessories,11948.22,103,31,4.149193548387097,0.0191354703091851
2017-09,fashion_childrens_clothes,89.99,1,1,5.0,0.00014412196738288776
2017-09,fashion_male_clothing,1177.5,10,5,1.9375,0.0018858052738454309
2017-09,fashion_shoes,1179.6000000000001,13,4,4.076923076923077,0.0018891684934420983
2017-09,fashion_sport,384.6,2,2,4.2,0.000615949646132444
2017-09,fashion_underwear_beach,1789.7,16,4,4.222222222222222,0.002866263862930928
2017-09,fixed_telephony,13692.91,6,4,2.230769230769231,0.021929649165427466
2017-09,food,992.92,13,6,4.294117647058823,0.0015901942866298133
2017-09,food_drink,310.86,6,6,2.6666666666666665,0.0004978525922951938
2017-09,furniture_bedroom,709.6,3,3,5.0,0.0011364479170451957
2017-09,furniture_decor,30838.69,275,77,4.135838150289017,0.04938918406835189
2017-09,furniture_living_room,1275.87,11,5,4.545454545454546,0.002043348088952161
2017-09,furniture_mattress_and_upholstery,86.5,1,1,5.0,0.00013853261671985544
2017-09,garden_tools,22507.23,179,38,4.26457399103139,0.0360460747631865
2017-09,health_beauty,51537.65,360,89,4.215425531914893,0.08253925449817408
2017-09,home_appliances,1820.19,10,7,4.4,0.0029150946084082504
2017-09,home_appliances_2,1627.8,6,5,4.666666666666667,0.0026069756473593142
2017-09,home_comfort_2,12.9,1,1,3.0,2.0659777522383066e-05
2017-09,home_confort,4592.34,26,4,4.393939393939394,0.007354784705979895
2017-09,home_construction,1357.81,9,8,3.5454545454545454,0.0021745777145478254
2017-09,housewares,20313.26,223,75,4.177165354330708,0.03253235909723434
2017-09,industry_commerce_and_business,219.98,2,1,5.0,0.0003523052604165757
2017-09,kitchen_dining_laundry_garden_furniture,464.09000000000003,5,5,4.0,0.0007432555155319967
2017-09,luggage_accessories,3885.38,41,10,4.5476190476190474,0.006222564836427653
2017-09,market_place,1147.21,11,9,3.8181818181818183,0.0018372948349963626
2017-09,musical_instruments,9034.97,24,14,4.2592592592592595,0.014469803885380257
2017-09,office_furniture,9208.65,37,5,3.8688524590163933,0.014747958161356031
2017-09,party_supplies,269.8,1,1,1.0,0.0004320936415146474
2017-09,perfumery,14744.87,142,34,4.01875,0.02361439796871786
2017-09,pet_shop,8534.92,62,25,4.309859154929577,0.013668957238088192
2017-09,security_and_services,100.0,1,1,1.0,0.00016015331412700052
2017-09,signaling_and_security,438.4,5,3,4.666666666666667,0.0007021121291327702
2017-09,small_appliances,10965.63,32,16,4.121212121212121,0.017561819859904605
2017-09,small_appliances_home_oven_and_coffee,640.99,1,1,1.0,0.0010265667282226606
2017-09,sports_leisure,50167.48,416,107,4.224780701754386,0.08034488183400015
2017-09,stationery,6130.41,71,21,4.103896103896104,0.009818054784573052
2017-09,tablets_printing_image,233.9,3,2,3.6666666666666665,0.00037459860174305417
2017-09,telephony,18559.25,164,33,4.318181818181818,0.029723253952115343
2017-09,toys,31399.22,273,55,4.136518771331058,0.05028689144002797
2017-09,unknown,5904.14,62,35,3.9594594594594597,0.009455675880697888
2017-09,watches_gifts,47135.6,255,16,4.260377358490566,0.07548922553364645
2017-10,agro_industry_and_commerce,3350.2799999999997,5,5,4.2,0.0050439355560556245
2017-10,air_conditioning,2562.42,9,5,3.9166666666666665,0.0038577913928233027
2017-10,art,349.05,3,3,4.666666666666667,0.0005255040491664028
2017-10,audio,2348.48,32,5,3.5161290322580645,0.0035356990384939513
2017-10,auto,21505.28,132,49,4.05,0.032376770429615405
2017-10,baby,16497.5,134,43,4.345588235294118,0.024837424584222115
2017-10,bed_bath_table,46198.0,445,51,3.8493530499075788,0.0695523164686706
2017-10,books_general_interest,734.5,8,4,4.7,0.0011058092654712014
2017-10,books_technical,880.0,6,3,4.833333333333333,0.0013248633813678112
2017-10,cds_dvds_musicals,45.0,1,1,5.0,6.774869563812671e-05
2017-10,christmas_supplies,388.05,7,3,4.583333333333333,0.0005842195853861126
2017-10,cine_photo,69.0,1,1,3.0,0.00010388133331179428
2017-10,computers,40393.92,26,2,4.1923076923076925,0.060814119815796416
2017-10,computers_accessories,44022.09,265,68,4.040752351097178,0.06627642615031602
2017-10,consoles_games,10608.87,101,22,3.981651376146789,0.01597193565987674
2017-10,construction_tools_construction,2576.18,15,7,4.2105263157894735,0.003878507438422872
2017-10,construction_tools_lights,500.0,2,1,3.5,0.0007527632848680745
2017-10,construction_tools_safety,1668.85,9,3,3.1666666666666665,0.002512498015904172
2017-10,cool_stuff,44910.01,246,63,4.2784313725490195,0.06761321330211614
2017-10,costruction_tools_garden,746.9,8,4,4.0,0.0011244777949359296
2017-10,costruction_tools_tools,1018.6,5,3,4.6,0.0015335293639332412
2017-10,drinks,596.98,10,1,4.25,0.0008987692516010862
2017-10,dvds_blu_ray,194.5,5,1,4.2,0.000292824917813681
2017-10,electronics,3454.3199999999997,56,16,3.9365079365079363,0.0052005705403709735
2017-10,fashion_bags_accessories,7906.06,95,33,4.027272727272727,0.011902783391928178
2017-10,fashion_childrens_clothes,39.99,1,1,5.0,6.02060075237486e-05
2017-10,fashion_male_clothing,1041.8,9,4,4.545454545454546,0.00156845758035112
2017-10,fashion_shoes,1860.92,16,5,4.222222222222222,0.0028016645041533945
2017-10,fashion_sport,59.9,1,1,5.0,9.018104152719532e-05
2017-10,fashion_underwear_beach,187.8,3,3,4.666666666666667,0.0002827378897964488
2017-10,fixed_telephony,3751.88,6,6,3.7142857142857144,0.005648555026461662
2017-10,food,806.06,12,3,4.7272727272727275,0.0012135447468015201
2017-10,food_drink,2297.23,15,4,4.823529411764706,0.0034585408017949733
2017-10,furniture_bedroom,1193.9,4,4,4.625,0.0017974481716079883
2017-10,furniture_decor,30227.51,270,81,3.9182058047493404,0.04550831944196514
2017-10,furniture_living_room,1532.79,13,6,4.421052631578948,0.0023076560708258716
2017-10,garden_tools,25978.74,214,31,4.185714285714286,0.03911168331826728
2017-10,health_beauty,41915.72,332,84,4.204735376044568,0.0631052301496209
2017-10,home_appliances,1951.08,8,6,4.375,0.0029374027796808056
2017-10,home_appliances_2,2803.17,10,7,3.1,0.004220246914487281
2017-10,home_comfort_2,64.5,3,1,5.0,9.71064637479816e-05
2017-10,home_confort,3619.8,26,4,3.925925925925926,0.005449705077130912
2017-10,home_construction,4201.17,15,10,4.0,0.006324973058978417
2017-10,housewares,15996.630000000001,191,74,4.145922746781116,0.024083351491238372
2017-10,industry_commerce_and_business,2256.69,5,3,4.8,0.00339750675465787
2017-10,kitchen_dining_laundry_garden_furniture,3428.6,14,10,3.4,0.0051618483969973605
2017-10,la_cuisine,137.0,1,1,5.0,0.00020625714005385241
2017-10,luggage_accessories,6240.34,52,13,4.517857142857143,0.00939499767418728
2017-10,market_place,1019.54,10,7,3.9,0.0015349445589087933
2017-10,music,54.9,1,1,5.0,8.265340867851457e-05
2017-10,musical_instruments,6859.16,22,13,4.2592592592592595,0.010326647626071403
2017-10,office_furniture,17890.83,69,8,3.1515151515151514,0.02693511991963259
2017-10,party_supplies,137.8,2,1,4.5,0.00020746156130964133
2017-10,perfumery,16984.62,177,36,4.296296296296297,0.02557079668687199
2017-10,pet_shop,8243.58,64,23,3.9078947368421053,0.012410928719745522
2017-10,signaling_and_security,744.0,7,3,4.444444444444445,0.0011201117678836948
2017-10,small_appliances,6464.85,30,12,4.433333333333334,0.009733003444358743
2017-10,sports_leisure,49751.45,424,109,4.137634408602151,0.07490212985789953
2017-10,stationery,8607.86,93,25,3.8217821782178216,0.012959361938569008
2017-10,tablets_printing_image,99.0,1,1,4.0,0.00014904713040387875
2017-10,telephony,22850.76,228,38,4.052208835341365,0.034402426318664
2017-10,toys,34633.01,279,57,4.225694444444445,0.052140916744937746
2017-10,unknown,18800.48,63,34,3.8732394366197185,0.028304622163793074
2017-10,watches_gifts,65959.53,287,27,4.012820512820513,0.0993038249423086
2017-11,agro_industry_and_commerce,13932.49,13,5,2.789473684210526,0.013790839188088641
2017-11,air_conditioning,4076.62,16,11,3.9444444444444446,0.004035173242611042
2017-11,art,75.0,1,1,5.0,7.423747938140621e-05
2017-11,audio,3677.23,33,10,3.5555555555555554,0.003639843817409178
2017-11,auto,34955.38,245,66,3.9444444444444446,0.034599990693589586
2017-11,baby,21738.78,190,53,3.732673267326733,0.02151776309369234
2017-11,bed_bath_table,89412.54000000001,817,55,3.572245322245322,0.08850348792918877
2017-11,books_general_interest,2664.96,38,16,4.162162162162162,0.0026378655073636304
2017-11,books_imported,324.0,3,2,5.0,0.00032070591092767483
2017-11,books_technical,768.9,5,1,3.6666666666666665,0.0007610826386181764
2017-11,cds_dvds_musicals,195.0,3,1,5.0,0.00019301744639165614
2017-11,christmas_supplies,1340.58,20,7,3.375,0.001326950401455007
2017-11,cine_photo,242.0,1,1,1.0,0.00023953960013733735
2017-11,computers,9768.0,7,1,4.285714285714286,0.009668689314634344
2017-11,computers_accessories,72656.0,444,83,3.7930056710775046,0.07191731069247266
2017-11,consoles_games,12608.88,129,17,4.037313432835821,0.012480686253635
2017-11,construction_tools_construction,6993.56,36,19,4.239130434782608,0.00692245688403503
2017-11,construction_tools_lights,2199.48,9,3,3.4,0.002177118015330871
2017-11,construction_tools_safety,3318.59,13,2,4.266666666666667,0.0032848500893378776
2017-11,cool_stuff,56295.24,291,77,4.063758389261745,0.05572288958361752
2017-11,costruction_tools_garden,1218.5,14,6,3.3529411764705883,0.0012061115816832462
2017-11,costruction_tools_tools,269.5,4,1,4.2,0.00026676000924385297
2017-11,drinks,748.61,15,5,3.9473684210526314,0.00074099892586286
2017-11,dvds_blu_ray,79.78999999999999,3,2,3.6666666666666665,7.8978779731232e-05
2017-11,electronics,10026.14,165,28,3.967391304347826,0.00992420482033456
2017-11,fashio_female_clothing,79.88,3,2,2.5,7.90678647064897e-05
2017-11,fashion_bags_accessories,13414.89,185,40,3.56,0.013278501597051096
2017-11,fashion_male_clothing,929.99,11,5,3.5,0.0009205348459988528
2017-11,fashion_shoes,1777.7,18,6,4.2105263157894735,0.001759626227951011
2017-11,fashion_sport,59.9,1,1,5.0,5.929100019928309e-05
2017-11,fashion_underwear_beach,1221.6,10,4,3.2,0.0012091800641643442
2017-11,fixed_telephony,943.98,5,4,4.0,0.0009343826104861311
2017-11,flowers,187.8,6,2,4.333333333333333,0.00018589064837104115
2017-11,food,556.95,11,4,3.5714285714285716,0.0005512875218863225
2017-11,food_drink,2445.57,28,8,3.5757575757575757,0.0024207060326771413
2017-11,furniture_bedroom,873.0,3,3,3.3333333333333335,0.0008641242599995683
2017-11,furniture_decor,63223.97,547,108,3.627922077922078,0.06258117559047525
2017-11,furniture_living_room,6212.95,29,13,3.3684210526315788,0.006149783300302769
2017-11,furniture_mattress_and_upholstery,334.0,2,2,3.0,0.0003306042415118623
2017-11,garden_tools,45972.18,433,48,3.8327239488117,0.04550478353157726
2017-11,health_beauty,79120.4,530,114,4.068221070811744,0.07831598751531482
2017-11,home_appliances,4515.94,25,7,3.8,0.004470026701835566
2017-11,home_appliances_2,4854.93,13,7,3.5384615384615383,0.004805570210308939
2017-11,home_comfort_2,38.7,3,1,3.6666666666666665,3.830653936080561e-05
2017-11,home_confort,5355.39,40,6,3.2,0.0053009420627251865
2017-11,home_construction,4936.72,33,14,3.7714285714285714,0.004886528656157009
2017-11,housewares,34855.32,353,97,3.918854415274463,0.0345009479977642
2017-11,industry_commerce_and_business,2074.77,7,6,4.0,0.002053675934615469
2017-11,kitchen_dining_laundry_garden_furniture,5007.39,28,14,3.9393939393939394,0.004956480158395462
2017-11,la_cuisine,137.0,1,1,,0.00013560712900336866
2017-11,luggage_accessories,8538.95,65,15,4.277777777777778,0.008452134994184781
2017-11,market_place,1355.98,11,9,4.375,0.0013421938305546559
2017-11,musical_instruments,16509.9,44,18,3.816326530612245,0.01634204481118771
2017-11,office_furniture,18048.2,76,9,2.911764705882353,0.017864705004953275
2017-11,party_supplies,870.69,4,3,3.75,0.000861837745634621
2017-11,perfumery,31831.81,293,48,3.942122186495177,0.03150817784730453
2017-11,pet_shop,11325.68,84,26,4.224489795918367,0.011210532473072063
2017-11,signaling_and_security,596.79,3,2,1.0,0.0005907224709337254
2017-11,small_appliances,7826.82,30,14,3.903225806451613,0.007747245178293036
2017-11,sports_leisure,64874.05,557,135,4.161716171617162,0.06421447932351088
2017-11,stationery,16699.09,152,36,4.321212121212121,0.016529311327509955
2017-11,tablets_printing_image,350.40000000000003,6,3,4.0,0.00034683750366992983
2017-11,telephony,26564.88,351,39,3.7244094488188977,0.026294796416927068
2017-11,toys,64320.89,452,80,4.04989816700611,0.06366694326891595
2017-11,unknown,14115.98,115,46,3.69672131147541,0.013972463655977898
2017-11,watches_gifts,97724.57,430,31,3.91991341991342,0.09673101000575718
2017-12,agro_industry_and_commerce,5291.7,9,5,4.636363636363637,0.007113320613317527
2017-12,air_conditioning,668.8,3,3,4.333333333333333,0.0008990284457143757
2017-12,art,115.25,3,3,5.0,0.00015492378643627665
2017-12,audio,2686.9300000000003,17,8,4.176470588235294,0.003611881730926029
2017-12,auto,39287.64,243,60,3.9384615384615387,0.052812060294536396
2017-12,baby,19943.08,139,44,3.7785714285714285,0.026808307737974664
2017-12,bed_bath_table,50505.85,481,52,3.7851919561243146,0.06789203921199673
2017-12,books_general_interest,2397.1,38,16,4.5,0.003222280333764848
2017-12,books_imported,231.0,3,1,3.3333333333333335,0.0003105196934210838
2017-12,books_technical,670.69,4,3,4.0,0.0009015690613878211
2017-12,cds_dvds_musicals,65.0,1,1,5.0,8.737567130896296e-05
2017-12,christmas_supplies,493.9,14,5,4.4,0.0006639206778384124
2017-12,computers,16741.0,19,1,3.5,0.022503940205897677
2017-12,computers_accessories,37880.65,252,74,4.005281690140845,0.050920726513382586
2017-12,consoles_games,9075.01,88,20,4.172043010752688,0.012199001398239262
2017-12,construction_tools_construction,5830.35,22,13,3.5925925925925926,0.00783739608024942
2017-12,construction_tools_lights,176.0,2,1,4.0,0.00023658643308273049
2017-12,construction_tools_safety,1384.92,7,2,3.857142857142857,0.001861666380141677
2017-12,cool_stuff,39011.54,235,57,4.012145748987854,0.052440915327637866
2017-12,costruction_tools_garden,928.9,6,3,4.166666666666667,0.0012486655550599337
2017-12,costruction_tools_tools,349.4,6,1,4.0,0.0004696778393131024
2017-12,diapers_and_hygiene,76.0,1,1,1.0,0.00010216232337663362
2017-12,drinks,2132.84,31,5,4.117647058823529,0.0028670511814555166
2017-12,dvds_blu_ray,119.9,1,1,4.0,0.00016117450753761015
2017-12,electronics,8537.51,190,23,4.004761904761905,0.011476471808568992
2017-12,fashion_bags_accessories,10028.460000000001,124,31,4.066666666666666,0.013480668072232043
2017-12,fashion_male_clothing,450.89,4,3,3.75,0.0006061048682538202
2017-12,fashion_shoes,1099.0,12,4,4.384615384615385,0.0014773209656700045
2017-12,fashion_sport,59.9,1,1,5.0,8.052004171395202e-05
2017-12,fashion_underwear_beach,1173.1,13,3,4.230769230769231,0.0015769292309622221
2017-12,fixed_telephony,998.77,5,5,4.4,0.0013425876805115836
2017-12,flowers,82.7,2,2,5.0,0.00011116873872694212
2017-12,food,978.19,12,10,4.181818181818182,0.001314923198734069
2017-12,food_drink,1098.68,19,6,4.590909090909091,0.0014768908085189452
2017-12,furniture_bedroom,185.0,1,1,5.0,0.0002486846029562792
2017-12,furniture_decor,32011.75,315,84,3.8753246753246753,0.043031509938841465
2017-12,furniture_living_room,2316.01,16,7,4.1,0.0031132758232041745
2017-12,furniture_mattress_and_upholstery,803.7,8,3,4.5,0.0010803665697079006
2017-12,garden_tools,27689.69,245,38,3.871473354231975,0.03722161926287813
2017-12,health_beauty,61264.66,432,94,4.110151187904967,0.08235447376946725
2017-12,home_appliances,1331.0,16,5,4.1875,0.0017891849001881494
2017-12,home_appliances_2,1990.16,8,4,4.125,0.0026752548617268576
2017-12,home_confort,2257.8,14,4,3.7857142857142856,0.003035027548944255
2017-12,home_construction,6735.3,30,13,3.871794871794872,0.009053867061034742
2017-12,housewares,25921.95,249,83,3.863481228668942,0.03484535050595958
2017-12,industry_commerce_and_business,1828.5,9,5,3.7777777777777777,0.002457944845975981
2017-12,kitchen_dining_laundry_garden_furniture,4277.3,16,10,3.9,0.005749722444458882
2017-12,luggage_accessories,6248.21,45,14,4.319148936170213,0.008399100665067315
2017-12,market_place,703.25,13,11,4.230769230769231,0.0009453375515081263
2017-12,musical_instruments,10823.5,41,16,3.975,0.014549393514039395
2017-12,office_furniture,6964.36,39,6,3.3541666666666665,0.009361778926727527
2017-12,party_supplies,515.2,2,1,5.0,0.0006925530132058112
2017-12,perfumery,27864.43,233,37,4.1078838174273855,0.03745651195217857
2017-12,pet_shop,7227.2300000000005,71,27,4.205479452054795,0.009715139583911946
2017-12,signaling_and_security,770.0,2,2,5.0,0.0010350656447369458
2017-12,small_appliances,8913.77,28,16,3.7586206896551726,0.01198225596374915
2017-12,sports_leisure,59792.66,440,127,4.063265306122449,0.0803757508745935
2017-12,stationery,25731.0,231,37,3.992,0.034588667668475785
2017-12,tablets_printing_image,419.40000000000003,6,1,4.666666666666667,0.0005637747161073703
2017-12,telephony,13611.01,244,32,4.011363636363637,0.018296479014507816
2017-12,toys,57194.14,421,70,3.8952164009111616,0.07688271349905863
2017-12,unknown,16224.92,137,33,3.4405594405594404,0.02181020426052645
2017-12,watches_gifts,71727.62,346,30,4.016574585635359,0.09641921459837227
2018-01,agro_industry_and_commerce,5853.4400000000005,15,5,4.5,0.006161318886693264
2018-01,air_conditioning,4674.74,22,12,4.0,0.004920621694658263
2018-01,art,2540.77,19,5,3.473684210526316,0.002674409268352224
2018-01,audio,3820.28,25,10,4.115384615384615,0.004021218858732052
2018-01,auto,35995.02,244,74,4.06015037593985,0.03788828390705324
2018-01,baby,30058.47,212,56,3.769230769230769,0.03163948360555551
2018-01,bed_bath_table,76377.79000000001,699,65,3.8583333333333334,0.08039510442592593
2018-01,books_general_interest,2180.15,41,18,4.688888888888889,0.0022948213991813905
