days_since_won,at_risk,events,censored,survival,cumulative_activation,metric_version
115.8345,398,1,0,0.5542102435578157,0.4457897564421843,v3
116.2165,397,0,1,0.5542102435578157,0.4457897564421843,v3
116.754,396,1,0,0.5528107227407505,0.4471892772592495,v3
116.8831,395,1,0,0.5514112019236853,0.4485887980763147,v3
117.1579,394,0,1,0.5514112019236853,0.4485887980763147,v3
117.2381,393,1,0,0.5500081199849483,0.44999188001505175,v3
117.2899,392,0,1,0.5500081199849483,0.44999188001505175,v3
118.0572,391,1,0,0.548601449601355,0.45139855039864496,v3
118.6749,390,1,0,0.5471947792177618,0.45280522078223817,v3
119.3653,389,1,0,0.5457881088341686,0.4542118911658314,v3
121.0843,388,0,1,0.5457881088341686,0.4542118911658314,v3
121.1563,387,0,1,0.5457881088341686,0.4542118911658314,v3
121.1762,386,0,1,0.5457881088341686,0.4542118911658314,v3
121.2647,385,0,1,0.5457881088341686,0.4542118911658314,v3
122.115,384,0,1,0.5457881088341686,0.4542118911658314,v3
122.169,383,0,1,0.5457881088341686,0.4542118911658314,v3
123.3758,382,0,1,0.5457881088341686,0.4542118911658314,v3
123.8076,381,1,0,0.5443555941128191,0.4556444058871809,v3
124.3353,380,0,1,0.5443555941128191,0.4556444058871809,v3
124.5175,379,0,1,0.5443555941128191,0.4556444058871809,v3
125.3798,378,0,1,0.5443555941128191,0.4556444058871809,v3
125.4618,377,0,1,0.5443555941128191,0.4556444058871809,v3
125.875,376,0,1,0.5443555941128191,0.4556444058871809,v3
127.6074,375,1,0,0.5429039791951848,0.45709602080481515,v3
128.2845,374,0,1,0.5429039791951848,0.45709602080481515,v3
129.5862,373,1,0,0.541448472548549,0.458551527451451,v3
129.7844,372,1,0,0.5399929659019131,0.46000703409808685,v3
130.3698,371,0,1,0.5399929659019131,0.46000703409808685,v3
131.4814,370,0,1,0.5399929659019131,0.46000703409808685,v3
132.1969,369,1,0,0.5385295703303632,0.4614704296696368,v3
132.2775,368,0,1,0.5385295703303632,0.4614704296696368,v3
132.4304,367,0,1,0.5385295703303632,0.4614704296696368,v3
132.6491,366,1,0,0.537058178061701,0.462941821938299,v3
133.7524,365,1,0,0.5355867857930388,0.46441321420696124,v3
134.9193,364,1,0,0.5341153935243765,0.46588460647562346,v3
135.2303,363,0,1,0.5341153935243765,0.46588460647562346,v3
135.254,362,0,1,0.5341153935243765,0.46588460647562346,v3
135.8869,361,1,0,0.5326358494979933,0.46736415050200675,v3
136.4765,360,0,1,0.5326358494979933,0.46736415050200675,v3
138.1936,359,1,0,0.5311521841790574,0.4688478158209426,v3
138.2823,358,0,1,0.5311521841790574,0.4688478158209426,v3
138.4644,357,0,1,0.5311521841790574,0.4688478158209426,v3
139.1849,356,0,1,0.5311521841790574,0.4688478158209426,v3
144.2284,355,0,1,0.5311521841790574,0.4688478158209426,v3
144.4118,354,1,0,0.5296517542802465,0.47034824571975353,v3
145.1216,353,0,1,0.5296517542802465,0.47034824571975353,v3
145.4749,352,0,1,0.5296517542802465,0.47034824571975353,v3
146.4225,351,0,1,0.5296517542802465,0.47034824571975353,v3
146.4677,350,0,1,0.5296517542802465,0.47034824571975353,v3
149.1741,349,0,1,0.5296517542802465,0.47034824571975353,v3
149.4133,348,0,1,0.5296517542802465,0.47034824571975353,v3
150.2143,347,0,1,0.5296517542802465,0.47034824571975353,v3
150.3956,346,0,1,0.5296517542802465,0.47034824571975353,v3
151.3072,345,0,1,0.5296517542802465,0.47034824571975353,v3
152.1705,344,0,1,0.5296517542802465,0.47034824571975353,v3
152.2087,343,0,1,0.5296517542802465,0.47034824571975353,v3
153.1237,342,0,1,0.5296517542802465,0.47034824571975353,v3
153.1918,341,0,1,0.5296517542802465,0.47034824571975353,v3
153.3964,340,0,1,0.5296517542802465,0.47034824571975353,v3
153.4749,339,0,1,0.5296517542802465,0.47034824571975353,v3
153.4971,338,0,1,0.5296517542802465,0.47034824571975353,v3
156.4891,337,0,1,0.5296517542802465,0.47034824571975353,v3
157.4169,336,0,1,0.5296517542802465,0.47034824571975353,v3
158.0539,335,1,0,0.5280707042674696,0.4719292957325304,v3
158.1559,334,0,1,0.5280707042674696,0.4719292957325304,v3
158.2566,333,0,1,0.5280707042674696,0.4719292957325304,v3
158.4211,332,0,1,0.5280707042674696,0.4719292957325304,v3
159.0921,331,0,1,0.5280707042674696,0.4719292957325304,v3
160.2126,330,0,1,0.5280707042674696,0.4719292957325304,v3
160.42,329,0,1,0.5280707042674696,0.4719292957325304,v3
160.4668,328,0,1,0.5280707042674696,0.4719292957325304,v3
161.0,327,0,1,0.5280707042674696,0.4719292957325304,v3
163.8944,326,0,1,0.5280707042674696,0.4719292957325304,v3
163.9524,325,1,0,0.526445871331262,0.47355412866873803,v3
164.0942,324,0,1,0.526445871331262,0.47355412866873803,v3
165.3228,323,0,1,0.526445871331262,0.47355412866873803,v3
165.3862,322,0,1,0.526445871331262,0.47355412866873803,v3
165.4346,321,0,1,0.526445871331262,0.47355412866873803,v3
166.1525,320,0,1,0.526445871331262,0.47355412866873803,v3
166.2128,319,0,1,0.526445871331262,0.47355412866873803,v3
166.7992,318,1,0,0.5247903811698429,0.4752096188301571,v3
170.0575,317,0,1,0.5247903811698429,0.4752096188301571,v3
170.2468,316,0,1,0.5247903811698429,0.4752096188301571,v3
170.3077,315,0,1,0.5247903811698429,0.4752096188301571,v3
170.3748,314,0,1,0.5247903811698429,0.4752096188301571,v3
171.3004,313,0,1,0.5247903811698429,0.4752096188301571,v3
172.0923,312,0,1,0.5247903811698429,0.4752096188301571,v3
172.1243,311,0,1,0.5247903811698429,0.4752096188301571,v3
172.4186,310,0,1,0.5247903811698429,0.4752096188301571,v3
173.4621,309,0,1,0.5247903811698429,0.4752096188301571,v3
173.469,308,0,1,0.5247903811698429,0.4752096188301571,v3
174.1544,307,0,1,0.5247903811698429,0.4752096188301571,v3
174.2713,306,0,1,0.5247903811698429,0.4752096188301571,v3
174.4119,305,0,1,0.5247903811698429,0.4752096188301571,v3
177.1474,304,0,1,0.5247903811698429,0.4752096188301571,v3
177.1856,303,0,1,0.5247903811698429,0.4752096188301571,v3
177.2794,302,0,1,0.5247903811698429,0.4752096188301571,v3
177.4547,301,0,1,0.5247903811698429,0.4752096188301571,v3
177.4732,300,0,1,0.5247903811698429,0.4752096188301571,v3
178.0919,299,0,1,0.5247903811698429,0.4752096188301571,v3
178.875,298,0,1,0.5247903811698429,0.4752096188301571,v3
179.1491,297,0,1,0.5247903811698429,0.4752096188301571,v3
179.258,296,0,1,0.5247903811698429,0.4752096188301571,v3
180.1131,295,0,1,0.5247903811698429,0.4752096188301571,v3
180.1509,294,0,1,0.5247903811698429,0.4752096188301571,v3
180.152,293,0,1,0.5247903811698429,0.4752096188301571,v3
180.2058,292,0,1,0.5247903811698429,0.4752096188301571,v3
180.2776,291,0,1,0.5247903811698429,0.4752096188301571,v3
180.4375,290,0,1,0.5247903811698429,0.4752096188301571,v3
181.1682,289,0,1,0.5247903811698429,0.4752096188301571,v3
181.1903,288,0,1,0.5247903811698429,0.4752096188301571,v3
181.1965,287,0,1,0.5247903811698429,0.4752096188301571,v3
181.2241,286,0,1,0.5247903811698429,0.4752096188301571,v3
181.3995,285,0,1,0.5247903811698429,0.4752096188301571,v3
181.4328,284,0,1,0.5247903811698429,0.4752096188301571,v3
184.1935,283,0,1,0.5247903811698429,0.4752096188301571,v3
184.2748,282,0,1,0.5247903811698429,0.4752096188301571,v3
184.3221,281,0,1,0.5247903811698429,0.4752096188301571,v3
184.875,280,0,1,0.5247903811698429,0.4752096188301571,v3
185.1596,279,0,1,0.5247903811698429,0.4752096188301571,v3
185.1898,278,0,1,0.5247903811698429,0.4752096188301571,v3
185.2423,277,0,1,0.5247903811698429,0.4752096188301571,v3
186.2972,276,0,1,0.5247903811698429,0.4752096188301571,v3
186.8964,275,1,0,0.5228820525110435,0.47711794748895653,v3
187.1542,274,0,1,0.5228820525110435,0.47711794748895653,v3
187.1568,273,0,1,0.5228820525110435,0.47711794748895653,v3
187.2625,272,0,1,0.5228820525110435,0.47711794748895653,v3
188.2343,271,0,1,0.5228820525110435,0.47711794748895653,v3
188.871,270,1,0,0.5209454523165582,0.4790545476834418,v3
191.875,269,0,2,0.5209454523165582,0.4790545476834418,v3
193.2713,267,0,1,0.5209454523165582,0.4790545476834418,v3
193.2758,266,0,1,0.5209454523165582,0.4790545476834418,v3
193.431,265,0,1,0.5209454523165582,0.4790545476834418,v3
193.4364,264,0,1,0.5209454523165582,0.4790545476834418,v3
195.0916,263,0,1,0.5209454523165582,0.4790545476834418,v3
195.1045,262,0,1,0.5209454523165582,0.4790545476834418,v3
195.1086,261,0,1,0.5209454523165582,0.4790545476834418,v3
195.126,260,0,1,0.5209454523165582,0.4790545476834418,v3
195.1266,259,0,1,0.5209454523165582,0.4790545476834418,v3
195.1339,258,0,1,0.5209454523165582,0.4790545476834418,v3
195.1499,257,0,1,0.5209454523165582,0.4790545476834418,v3
195.1885,256,0,1,0.5209454523165582,0.4790545476834418,v3
195.229,255,0,1,0.5209454523165582,0.4790545476834418,v3
195.3977,254,0,1,0.5209454523165582,0.4790545476834418,v3
195.4374,253,0,1,0.5209454523165582,0.4790545476834418,v3
195.4537,252,0,1,0.5209454523165582,0.4790545476834418,v3
195.875,251,0,1,0.5209454523165582,0.4790545476834418,v3
197.875,250,0,1,0.5209454523165582,0.4790545476834418,v3
198.1597,249,0,1,0.5209454523165582,0.4790545476834418,v3
198.3167,248,0,1,0.5209454523165582,0.4790545476834418,v3
198.3211,247,0,1,0.5209454523165582,0.4790545476834418,v3
198.4088,246,0,1,0.5209454523165582,0.4790545476834418,v3
198.4116,245,0,1,0.5209454523165582,0.4790545476834418,v3
198.4138,244,0,1,0.5209454523165582,0.4790545476834418,v3
198.4156,243,0,1,0.5209454523165582,0.4790545476834418,v3
198.4393,242,0,1,0.5209454523165582,0.4790545476834418,v3
198.875,241,0,2,0.5209454523165582,0.4790545476834418,v3
199.4306,239,0,1,0.5209454523165582,0.4790545476834418,v3
200.1784,238,0,1,0.5209454523165582,0.4790545476834418,v3
200.195,237,0,1,0.5209454523165582,0.4790545476834418,v3
200.3178,236,0,1,0.5209454523165582,0.4790545476834418,v3
201.1367,235,0,1,0.5209454523165582,0.4790545476834418,v3
201.2881,234,0,1,0.5209454523165582,0.4790545476834418,v3
201.4031,233,0,1,0.5209454523165582,0.4790545476834418,v3
201.4133,232,0,1,0.5209454523165582,0.4790545476834418,v3
201.875,231,0,2,0.5209454523165582,0.4790545476834418,v3
202.3216,229,0,1,0.5209454523165582,0.4790545476834418,v3
202.3947,228,0,1,0.5209454523165582,0.4790545476834418,v3
202.4417,227,0,1,0.5209454523165582,0.4790545476834418,v3
205.1497,226,0,1,0.5209454523165582,0.4790545476834418,v3
205.1588,225,0,1,0.5209454523165582,0.4790545476834418,v3
205.2547,224,0,1,0.5209454523165582,0.4790545476834418,v3
205.4872,223,0,1,0.5209454523165582,0.4790545476834418,v3
206.0829,222,0,1,0.5209454523165582,0.4790545476834418,v3
206.2427,221,0,1,0.5209454523165582,0.4790545476834418,v3
207.1535,220,0,1,0.5209454523165582,0.4790545476834418,v3
207.1899,219,0,1,0.5209454523165582,0.4790545476834418,v3
207.2042,218,0,1,0.5209454523165582,0.4790545476834418,v3
207.2074,217,0,1,0.5209454523165582,0.4790545476834418,v3
207.2485,216,0,1,0.5209454523165582,0.4790545476834418,v3
207.3078,215,0,1,0.5209454523165582,0.4790545476834418,v3
207.4687,214,0,1,0.5209454523165582,0.4790545476834418,v3
208.2411,213,0,1,0.5209454523165582,0.4790545476834418,v3
208.3808,212,0,1,0.5209454523165582,0.4790545476834418,v3
208.448,211,0,1,0.5209454523165582,0.4790545476834418,v3
209.2372,210,0,1,0.5209454523165582,0.4790545476834418,v3
209.293,209,0,1,0.5209454523165582,0.4790545476834418,v3
209.3822,208,0,1,0.5209454523165582,0.4790545476834418,v3
209.452,207,0,1,0.5209454523165582,0.4790545476834418,v3
212.088,206,0,1,0.5209454523165582,0.4790545476834418,v3
212.1311,205,0,1,0.5209454523165582,0.4790545476834418,v3
212.14,204,0,1,0.5209454523165582,0.4790545476834418,v3
212.2413,203,0,1,0.5209454523165582,0.4790545476834418,v3
212.2892,202,0,1,0.5209454523165582,0.4790545476834418,v3
212.3957,201,0,1,0.5209454523165582,0.4790545476834418,v3
212.4649,200,0,1,0.5209454523165582,0.4790545476834418,v3
212.5022,199,0,1,0.5209454523165582,0.4790545476834418,v3
212.875,198,0,2,0.5209454523165582,0.4790545476834418,v3
213.1021,196,0,1,0.5209454523165582,0.4790545476834418,v3
213.4147,195,0,1,0.5209454523165582,0.4790545476834418,v3
213.4751,194,0,1,0.5209454523165582,0.4790545476834418,v3
213.875,193,0,1,0.5209454523165582,0.4790545476834418,v3
214.0686,192,0,1,0.5209454523165582,0.4790545476834418,v3
214.1529,191,0,1,0.5209454523165582,0.4790545476834418,v3
214.2083,190,0,1,0.5209454523165582,0.4790545476834418,v3
214.364,189,0,1,0.5209454523165582,0.4790545476834418,v3
214.4827,188,0,1,0.5209454523165582,0.4790545476834418,v3
215.2024,187,0,1,0.5209454523165582,0.4790545476834418,v3
215.2344,186,0,1,0.5209454523165582,0.4790545476834418,v3
215.3867,185,0,1,0.5209454523165582,0.4790545476834418,v3
215.4788,184,0,1,0.5209454523165582,0.4790545476834418,v3
219.0947,183,0,1,0.5209454523165582,0.4790545476834418,v3
219.1388,182,0,1,0.5209454523165582,0.4790545476834418,v3
219.2636,181,0,1,0.5209454523165582,0.4790545476834418,v3
219.294,180,0,1,0.5209454523165582,0.4790545476834418,v3
219.2966,179,0,1,0.5209454523165582,0.4790545476834418,v3
219.3031,178,0,1,0.5209454523165582,0.4790545476834418,v3
219.3142,177,0,1,0.5209454523165582,0.4790545476834418,v3
219.406,176,0,1,0.5209454523165582,0.4790545476834418,v3
219.4909,175,0,1,0.5209454523165582,0.4790545476834418,v3
220.3672,174,0,1,0.5209454523165582,0.4790545476834418,v3
220.4458,173,0,1,0.5209454523165582,0.4790545476834418,v3
220.8063,172,1,0,0.5179166996868108,0.48208330031318924,v3
221.1283,171,0,1,0.5179166996868108,0.48208330031318924,v3
221.1435,170,0,1,0.5179166996868108,0.48208330031318924,v3
221.2202,169,0,1,0.5179166996868108,0.48208330031318924,v3
221.4235,168,0,1,0.5179166996868108,0.48208330031318924,v3
222.1334,167,0,1,0.5179166996868108,0.48208330031318924,v3
222.1394,166,0,1,0.5179166996868108,0.48208330031318924,v3
222.211,165,0,1,0.5179166996868108,0.48208330031318924,v3
222.2296,164,0,1,0.5179166996868108,0.48208330031318924,v3
222.2778,163,0,1,0.5179166996868108,0.48208330031318924,v3
222.4853,162,0,1,0.5179166996868108,0.48208330031318924,v3
223.4024,161,0,1,0.5179166996868108,0.48208330031318924,v3
223.456,160,0,1,0.5179166996868108,0.48208330031318924,v3
227.1826,159,0,1,0.5179166996868108,0.48208330031318924,v3
227.241,158,0,1,0.5179166996868108,0.48208330031318924,v3
227.2578,157,0,1,0.5179166996868108,0.48208330031318924,v3
227.2604,156,0,1,0.5179166996868108,0.48208330031318924,v3
227.4238,155,0,1,0.5179166996868108,0.48208330031318924,v3
228.057,154,0,1,0.5179166996868108,0.48208330031318924,v3
228.2044,153,0,1,0.5179166996868108,0.48208330031318924,v3
228.2115,152,0,1,0.5179166996868108,0.48208330031318924,v3
228.3218,151,0,1,0.5179166996868108,0.48208330031318924,v3
229.1022,150,0,1,0.5179166996868108,0.48208330031318924,v3
229.1986,149,0,1,0.5179166996868108,0.48208330031318924,v3
229.2515,148,0,1,0.5179166996868108,0.48208330031318924,v3
229.4396,147,0,1,0.5179166996868108,0.48208330031318924,v3
229.875,146,0,1,0.5179166996868108,0.48208330031318924,v3
230.0856,145,0,1,0.5179166996868108,0.48208330031318924,v3
230.1289,144,0,1,0.5179166996868108,0.48208330031318924,v3
230.2886,143,0,1,0.5179166996868108,0.48208330031318924,v3
230.4139,142,0,1,0.5179166996868108,0.48208330031318924,v3
232.875,141,0,1,0.5179166996868108,0.48208330031318924,v3
233.1692,140,0,1,0.5179166996868108,0.48208330031318924,v3
233.2509,139,0,1,0.5179166996868108,0.48208330031318924,v3
234.1106,138,0,1,0.5179166996868108,0.48208330031318924,v3
234.4568,137,0,1,0.5179166996868108,0.48208330031318924,v3
235.3216,136,0,1,0.5179166996868108,0.48208330031318924,v3
235.4558,135,0,1,0.5179166996868108,0.48208330031318924,v3
236.2704,134,0,1,0.5179166996868108,0.48208330031318924,v3
236.4154,133,0,1,0.5179166996868108,0.48208330031318924,v3
237.1634,132,0,1,0.5179166996868108,0.48208330031318924,v3
237.236,131,0,1,0.5179166996868108,0.48208330031318924,v3
237.2666,130,0,1,0.5179166996868108,0.48208330031318924,v3
237.875,129,0,1,0.5179166996868108,0.48208330031318924,v3
240.1508,128,0,1,0.5179166996868108,0.48208330031318924,v3
240.172,127,0,1,0.5179166996868108,0.48208330031318924,v3
240.3188,126,0,1,0.5179166996868108,0.48208330031318924,v3
240.4011,125,0,1,0.5179166996868108,0.48208330031318924,v3
240.4045,124,0,1,0.5179166996868108,0.48208330031318924,v3
240.4184,123,0,1,0.5179166996868108,0.48208330031318924,v3
241.2011,122,0,1,0.5179166996868108,0.48208330031318924,v3
241.3661,121,0,1,0.5179166996868108,0.48208330031318924,v3
241.4696,120,0,1,0.5179166996868108,0.48208330031318924,v3
242.2698,119,0,1,0.5179166996868108,0.48208330031318924,v3
242.2785,118,0,1,0.5179166996868108,0.48208330031318924,v3
242.4831,117,0,1,0.5179166996868108,0.48208330031318924,v3
242.4896,116,0,1,0.5179166996868108,0.48208330031318924,v3
242.875,115,0,1,0.5179166996868108,0.48208330031318924,v3
243.1578,114,0,1,0.5179166996868108,0.48208330031318924,v3
244.2186,113,0,1,0.5179166996868108,0.48208330031318924,v3
244.3051,112,0,1,0.5179166996868108,0.48208330031318924,v3
244.4436,111,0,1,0.5179166996868108,0.48208330031318924,v3
244.4485,110,0,1,0.5179166996868108,0.48208330031318924,v3
244.4578,109,0,1,0.5179166996868108,0.48208330031318924,v3
247.1626,108,0,1,0.5179166996868108,0.48208330031318924,v3
247.2503,107,0,1,0.5179166996868108,0.48208330031318924,v3
247.2745,106,0,1,0.5179166996868108,0.48208330031318924,v3
247.4265,105,0,1,0.5179166996868108,0.48208330031318924,v3
248.3738,104,0,1,0.5179166996868108,0.48208330031318924,v3
249.192,103,0,1,0.5179166996868108,0.48208330031318924,v3
249.1962,102,0,1,0.5179166996868108,0.48208330031318924,v3
249.2052,101,0,1,0.5179166996868108,0.48208330031318924,v3
249.3763,100,0,1,0.5179166996868108,0.48208330031318924,v3
249.3994,99,0,1,0.5179166996868108,0.48208330031318924,v3
249.4189,98,0,1,0.5179166996868108,0.48208330031318924,v3
249.875,97,0,1,0.5179166996868108,0.48208330031318924,v3
250.2159,96,0,1,0.5179166996868108,0.48208330031318924,v3
250.2402,95,0,1,0.5179166996868108,0.48208330031318924,v3
250.3386,94,0,1,0.5179166996868108,0.48208330031318924,v3
250.4381,93,0,1,0.5179166996868108,0.48208330031318924,v3
251.2199,92,0,1,0.5179166996868108,0.48208330031318924,v3
251.4636,91,0,1,0.5179166996868108,0.48208330031318924,v3
254.3192,90,0,1,0.5179166996868108,0.48208330031318924,v3
254.4208,89,0,1,0.5179166996868108,0.48208330031318924,v3
254.4597,88,0,1,0.5179166996868108,0.48208330031318924,v3
255.1228,87,0,1,0.5179166996868108,0.48208330031318924,v3
256.1082,86,0,1,0.5179166996868108,0.48208330031318924,v3
256.179,85,0,1,0.5179166996868108,0.48208330031318924,v3
256.1977,84,0,1,0.5179166996868108,0.48208330031318924,v3
256.2346,83,0,1,0.5179166996868108,0.48208330031318924,v3
257.1638,82,0,1,0.5179166996868108,0.48208330031318924,v3
257.4207,81,0,1,0.5179166996868108,0.48208330031318924,v3
257.4839,80,0,1,0.5179166996868108,0.48208330031318924,v3
258.1256,79,0,1,0.5179166996868108,0.48208330031318924,v3
258.1442,78,0,1,0.5179166996868108,0.48208330031318924,v3
258.2277,77,0,1,0.5179166996868108,0.48208330031318924,v3
258.3251,76,0,1,0.5179166996868108,0.48208330031318924,v3
258.3265,75,0,1,0.5179166996868108,0.48208330031318924,v3
258.3844,74,0,1,0.5179166996868108,0.48208330031318924,v3
258.3861,73,0,1,0.5179166996868108,0.48208330031318924,v3
258.4682,72,0,1,0.5179166996868108,0.48208330031318924,v3
261.1473,71,0,1,0.5179166996868108,0.48208330031318924,v3
261.4972,70,0,1,0.5179166996868108,0.48208330031318924,v3
261.5138,69,0,1,0.5179166996868108,0.48208330031318924,v3
262.1075,68,0,1,0.5179166996868108,0.48208330031318924,v3
262.318,67,0,1,0.5179166996868108,0.48208330031318924,v3
262.4384,66,0,1,0.5179166996868108,0.48208330031318924,v3
262.4455,65,0,1,0.5179166996868108,0.48208330031318924,v3
262.4472,64,0,1,0.5179166996868108,0.48208330031318924,v3
262.472,63,0,1,0.5179166996868108,0.48208330031318924,v3
263.3786,62,0,1,0.5179166996868108,0.48208330031318924,v3
263.439,61,0,1,0.5179166996868108,0.48208330031318924,v3
263.4789,60,0,1,0.5179166996868108,0.48208330031318924,v3
264.1805,59,0,1,0.5179166996868108,0.48208330031318924,v3
264.4879,58,0,1,0.5179166996868108,0.48208330031318924,v3
265.1188,57,0,1,0.5179166996868108,0.48208330031318924,v3
268.1603,56,0,1,0.5179166996868108,0.48208330031318924,v3
268.2139,55,0,1,0.5179166996868108,0.48208330031318924,v3
268.4778,54,0,1,0.5179166996868108,0.48208330031318924,v3
269.2351,53,0,1,0.5179166996868108,0.48208330031318924,v3
269.3909,52,0,1,0.5179166996868108,0.48208330031318924,v3
269.5227,51,0,1,0.5179166996868108,0.48208330031318924,v3
270.2838,50,0,1,0.5179166996868108,0.48208330031318924,v3
270.5318,49,0,1,0.5179166996868108,0.48208330031318924,v3
275.3426,48,0,1,0.5179166996868108,0.48208330031318924,v3
275.3492,47,0,1,0.5179166996868108,0.48208330031318924,v3
275.4887,46,0,1,0.5179166996868108,0.48208330031318924,v3
276.4489,45,0,1,0.5179166996868108,0.48208330031318924,v3
277.1706,44,0,1,0.5179166996868108,0.48208330031318924,v3
277.2423,43,0,1,0.5179166996868108,0.48208330031318924,v3
277.4187,42,0,1,0.5179166996868108,0.48208330031318924,v3
278.1538,41,0,1,0.5179166996868108,0.48208330031318924,v3
278.3256,40,0,1,0.5179166996868108,0.48208330031318924,v3
279.2245,39,0,1,0.5179166996868108,0.48208330031318924,v3
279.3717,38,0,1,0.5179166996868108,0.48208330031318924,v3
279.4642,37,0,1,0.5179166996868108,0.48208330031318924,v3
282.3027,36,0,1,0.5179166996868108,0.48208330031318924,v3
283.4769,35,0,1,0.5179166996868108,0.48208330031318924,v3
284.1334,34,0,1,0.5179166996868108,0.48208330031318924,v3
284.3203,33,0,1,0.5179166996868108,0.48208330031318924,v3
284.4349,32,0,1,0.5179166996868108,0.48208330031318924,v3
285.3123,31,0,1,0.5179166996868108,0.48208330031318924,v3
286.1363,30,0,1,0.5179166996868108,0.48208330031318924,v3
286.3687,29,0,1,0.5179166996868108,0.48208330031318924,v3
286.5584,28,0,1,0.5179166996868108,0.48208330031318924,v3
286.9167,27,0,1,0.5179166996868108,0.48208330031318924,v3
289.1486,26,0,1,0.5179166996868108,0.48208330031318924,v3
289.2752,25,0,1,0.5179166996868108,0.48208330031318924,v3
290.3723,24,0,1,0.5179166996868108,0.48208330031318924,v3
291.5184,23,0,1,0.5179166996868108,0.48208330031318924,v3
292.2288,22,0,1,0.5179166996868108,0.48208330031318924,v3
292.5183,21,0,1,0.5179166996868108,0.48208330031318924,v3
293.2614,20,0,1,0.5179166996868108,0.48208330031318924,v3
293.443,19,0,1,0.5179166996868108,0.48208330031318924,v3
293.4455,18,0,1,0.5179166996868108,0.48208330031318924,v3
296.2756,17,0,1,0.5179166996868108,0.48208330031318924,v3
296.4499,16,0,1,0.5179166996868108,0.48208330031318924,v3
296.5232,15,0,1,0.5179166996868108,0.48208330031318924,v3
296.9167,14,0,2,0.5179166996868108,0.48208330031318924,v3
297.1647,12,0,1,0.5179166996868108,0.48208330031318924,v3
298.4229,11,0,1,0.5179166996868108,0.48208330031318924,v3
299.4467,10,0,1,0.5179166996868108,0.48208330031318924,v3
300.1727,9,0,1,0.5179166996868108,0.48208330031318924,v3
300.2461,8,0,1,0.5179166996868108,0.48208330031318924,v3
303.232,7,0,1,0.5179166996868108,0.48208330031318924,v3
303.3282,6,0,1,0.5179166996868108,0.48208330031318924,v3
303.424,5,0,1,0.5179166996868108,0.48208330031318924,v3
303.4837,4,0,1,0.5179166996868108,0.48208330031318924,v3
303.9167,3,0,1,0.5179166996868108,0.48208330031318924,v3
332.5207,2,0,1,0.5179166996868108,0.48208330031318924,v3
341.9167,1,0,1,0.5179166996868108,0.48208330031318924,v3
