model,model_formula,n,missing_rows,pseudo_r2,coefficient,estimate,odds_ratio,std_error,ci_low,ci_high,p_value,robust_se
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,const,16.81732450898605,20122004.16831132,1403.6983512872334,9.357622968840175e-14,10686474581524.463,0.9904409928463412,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,delay_days,0.0766754424024252,1.0796915974093917,0.0017222467273260936,1.0760531977917596,1.0833422993479542,0.0,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,log_order_value,0.32604901777465256,1.3854832805155615,0.018235409383819363,1.3368395348938764,1.4358970321299964,1.688539434426528e-71,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,freight_ratio,0.7151587489830791,2.0445112205749716,0.06903173750663127,1.785786670086514,2.340719751735214,3.7753632159083596e-25,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_automotivo,0.05439951982038821,1.0559063734211356,0.05948244084405984,0.9397100375969325,1.1864705332748637,0.3604292107882885,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_bebes,0.17235935412075787,1.1881047068322073,0.06451319225720037,1.0469862727479124,1.3482438415281122,0.007546997287801357,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_beleza_saude,-0.019943675962875017,0.9802538836080394,0.046063593956005566,0.8956311075425746,1.0728721548820999,0.6650441083080207,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_brinquedos,0.004927922265807673,1.0049400844446204,0.0605694575044827,0.8924488900610826,1.1316105432709305,0.9351557744836396,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_cama_mesa_banho,0.37216375148376224,1.4508705440463359,0.04285615377209072,1.3339803717766212,1.5780032301208424,3.820172661565345e-18,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_cool_stuff,-0.07939839739150556,0.9236718626718343,0.0635208485831406,0.8155463902533756,1.0461326542400506,0.2113148641596838,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_eletronicos,0.029997278019322927,1.0304517290800042,0.072131866956513,0.8946000041422771,1.186933558067698,0.6775071771655029,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_esporte_lazer,-0.0424936026532119,0.9583965966967248,0.04803076831998467,0.8722910143381285,1.0530018324868526,0.3763096731503871,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_fashion_bolsas_e_acessorios,0.04337179337726386,1.0443260962070677,0.08519828884757126,0.8837210819310105,1.234119019584773,0.6107039779245056,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_ferramentas_jardim,-0.027793918542641027,0.9725887786628712,0.06158904591923029,0.8619946365940077,1.0973721786931026,0.6517875949192415,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_informatica_acessorios,0.2910282205786718,1.3378023369734244,0.04783462684404412,1.2180778393407548,1.4692945187970756,1.1718465851560985e-09,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_moveis_decoracao,0.27923680624327735,1.3221203931655283,0.048221529609059594,1.2028868125739716,1.453172747221117,7.009026090269249e-09,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_moveis_escritorio,0.5760943003411209,1.7790763058949866,0.08094808487624704,1.5180687523730891,2.0849599184813967,1.1043220394306578e-12,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_papelaria,-0.22684634058421643,0.7970432460805884,0.0795924471530891,0.6819188132053352,0.9316034751066333,0.004370564616880232,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_perfumaria,0.052131712027458636,1.0535144939055,0.06610096698679634,0.9254975422071955,1.1992390452188633,0.4303061233883795,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_pet_shop,-0.013142181424871474,0.9869437999682577,0.08652159235480764,0.8330002086581494,1.1693371192125628,0.8792698964089112,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_relogios_presentes,0.1370861549577376,1.146926957707456,0.05159413697267395,1.0366180140922254,1.2689741336089193,0.007883702703820232,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_telefonia,0.273676406492434,1.3147892761201232,0.057378765387827865,1.1749388372710037,1.4712858114517782,1.845498232242172e-06,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_unknown,0.3618104669005602,1.4359267605179808,0.08242396474790789,1.2217233751365124,1.6876861845598008,1.1354521440929593e-05,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,category_model_utilidades_domesticas,0.07457416927924505,1.0774252524132377,0.052829668754190866,0.9714455308534526,1.1949668176638597,0.1580688382967017,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_AL,-0.4059898032100075,0.6663169616843732,0.3729743092800502,0.32077798952255693,1.384067198903228,0.2763658392765703,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_AM,-0.13770919025047731,0.8713520525762687,0.45279964724902766,0.358731819311074,2.1164958296339185,0.76103014155952,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_AP,-0.9878072031189825,0.372392377221412,0.8544822201459897,0.06976927306988091,1.987638347237994,0.2476688277316096,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_BA,-0.348839290721539,0.7055065026007001,0.3542693553775277,0.35232738377448497,1.4127185343347055,0.32478496646020605,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_CE,-0.48919913506306834,0.6131172216999968,0.35938707671365583,0.3031326253142332,1.2400932666203268,0.17344922281624342,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_DF,-0.467485900065792,0.6265755633260591,0.35713468182457225,0.31115720441776723,1.2617317901797902,0.19053757412599526,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_ES,-0.5703523622164053,0.5653262040059739,0.35758530127422555,0.28049295390173834,1.1394001613593594,0.11070985524476985,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_GO,-0.5026085449694457,0.6049505589893057,0.3576667129513976,0.3001051334683184,1.21945657707354,0.15994911444948656,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_MA,-0.43263550340699913,0.6487969329829781,0.36438293380038494,0.3176475226677287,1.3251715508842026,0.23510536262563642,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_MG,-0.5094252197619272,0.6008408310165843,0.3522058748822672,0.3012737227154371,1.1982781006018406,0.1480693060511745,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_MS,-0.5937918765070536,0.5522293242436155,0.36847345407142934,0.2682095835977984,1.1370109243071191,0.10707261633849156,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_MT,-0.45975536018784363,0.6314381015116538,0.3665524488225598,0.3078369687697854,1.2952118052423338,0.2097442607264859,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_PA,-0.20089388291520402,0.8179992306420659,0.3615293521963216,0.4027342384257718,1.6614498532494109,0.5784310449811199,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_PB,-0.513523656135653,0.598383362429127,0.37432427170616067,0.2873122294082889,1.246249243094899,0.1701043955345024,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_PE,-0.409084767819541,0.664257922239928,0.3579713222109034,0.3293297775574187,1.3398077469067493,0.2531272760698057,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_PI,-0.5687400009818474,0.5662384492990353,0.37467716757225905,0.2716899492684656,1.1801171972974065,0.129027815025054,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_PR,-0.5820124776309463,0.5587727166796065,0.3540259586606264,0.27918221605573734,1.1183625995832531,0.10017981896934051,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_RJ,-0.19276756738376807,0.8246736329144059,0.35192535257791624,0.4137354232682664,1.6437717501971676,0.5838626860342365,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_RN,-0.6694517318828003,0.5119892082083672,0.3776113305495801,0.24425162381481835,1.0732086248915558,0.076252036215733,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_RO,-0.21491365636252655,0.8066110829056048,0.4039416878641584,0.3654503623895867,1.7803277983141261,0.5946973989561606,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_RR,-0.5855047861774927,0.556824713439607,0.7169134118330049,0.13660943644103704,2.269636487600364,0.4140986134301121,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_RS,-0.5086902195318769,0.6012826115000952,0.35357446804736936,0.30068759524724165,1.2023800935156503,0.15023342908167558,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_SC,-0.5540667905965821,0.5746082408805687,0.35453054743087875,0.28681040393794394,1.1511947473122357,0.11809536302453426,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_SE,-0.37013945483190014,0.6906380111136555,0.3807209881574878,0.3274765335426042,1.4565344796926385,0.33094778122200186,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_SP,-0.6632685412319789,0.5151647424434745,0.3517716211518398,0.2585339524720015,1.0265371697575891,0.05936115679548528,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,state_model_TO,-0.7872397940581455,0.455099230836775,0.3973826954903569,0.20885906903620316,0.9916510250858358,0.04758431077093181,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2016-10,-17.13343476022676,3.6227955664452515e-08,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2016-12,-36.5883290534393,9.357622968840175e-14,1645.5079679425924,9.357622968840175e-14,10686474581524.463,0.9822602758282791,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-01,-18.291404608709243,1.1380043238835773e-08,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-02,-18.974038588533954,5.750157515375835e-09,1026.3727019382866,9.357622968840175e-14,10686474581524.463,0.9852507474503944,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-03,-19.415108309565035,3.6993514754477612e-09,1701.4827102449512,9.357622968840175e-14,10686474581524.463,0.9908957764223655,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-04,-19.24873432377337,4.36898847985234e-09,880.6585999798825,9.357622968840175e-14,10686474581524.463,0.982561863189424,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-05,-19.420466673845844,3.6795820159242596e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-06,-19.41358823334802,3.7049790477297613e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-07,-19.532682070005368,3.289000656925597e-09,2142.6381590769756,9.357622968840175e-14,10686474581524.463,0.9927264388860504,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-08,-19.538894038235448,3.2686328170203414e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-09,-19.613059904649482,3.034983331174668e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-10,-19.476623776135067,3.4786422541826886e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-11,-19.31046737934002,4.107433815059434e-09,445.7021006955917,9.357622968840175e-14,10686474581524.463,0.9654417047276375,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2017-12,-19.090076500791554,5.120178676287242e-09,2294.9039875226144,9.357622968840175e-14,10686474581524.463,0.9933629024459583,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-01,-19.138657229138566,4.877382035639253e-09,1473.8294068044238,9.357622968840175e-14,10686474581524.463,0.9896392283336428,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-02,-19.10514550764027,5.043601091885084e-09,1318.972123242717,9.357622968840175e-14,10686474581524.463,0.9884431465003938,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-03,-19.134747886541714,4.8964867120235674e-09,1150.81849805265,9.357622968840175e-14,10686474581524.463,0.9867341231461757,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-04,-19.316680061724234,4.081994737629917e-09,928.6101179229476,9.357622968840175e-14,10686474581524.463,0.983403832204322,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-05,-19.499285138010613,3.40069798050036e-09,,,,,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-06,-19.02374083053846,5.471347919208179e-09,1115.4721640928153,9.357622968840175e-14,10686474581524.463,0.9863931940040781,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-07,-19.61567586260319,3.0270543178944635e-09,1971.954778528219,9.357622968840175e-14,10686474581524.463,0.9920633135278834,HC3
low_review_adjusted_glm,low_review ~ delay_days + category + customer_state + log(order_value+1) + freight_ratio + purchase_month,95830,0,0.10681242786770972,purchase_month_2018-08,-19.837062156998698,2.425902645180589e-09,1589.9033670207652,9.357622968840175e-14,10686474581524.463,0.9900451339952642,HC3

