Warning: truncated output (original token count: 37718)
Total output lines: 1285

purchase_month,category,gmv_proxy,orders,avg_review,late_rate,active_sellers,gmv_per_seller,gmv_share,gmv_growth
2016-10,moveis_escritorio,1300.8799999999999,6,1.6,0.16666666666666666,2,650.4399999999999,0.026276337843477146,
2016-10,perfumaria,5688.7,30,4.151515151515151,0.0,5,1137.74,0.11490545099485613,
2016-10,pet_shop,689.6800000000001,4,4.25,0.0,2,344.84000000000003,0.01393077354090256,
2016-10,relogios_presentes,3360.24,5,4.0,0.0,3,1120.08,0.06787313316767546,
2016-10,telefonia,500.08,9,3.8,0.0,5,100.01599999999999,0.010101063148611748,7.404705882352941
2016-10,telefonia_fixa,704.88,5,4.0,0.0,5,140.976,0.014237796736908994,
2016-10,unknown,65.89,2,5.0,0.0,2,32.945,0.0013309051568989524,
2016-10,utilidades_domesticas,1287.0700000000002,9,3.0833333333333335,0.0,6,214.51166666666668,0.025997391110789726,
2016-12,fashion_bolsas_e_acessorios,10.9,1,5.0,0.0,1,10.9,1.0,-0.9785559708833366
2017-01,agro_industria_e_comercio,65.97,2,4.333333333333333,0.0,1,65.97,0.0005483203916588475,
2017-01,alimentos,42.82,2,5.0,0.0,1,42.82,0.00035590539898183797,-0.46408010012515644
2017-01,automotivo,5218.53,30,3.5294117647058822,0.0,16,326.158125,0.04337466141402827,1.846600300013637
2017-01,bebes,6397.87,32,4.625,0.024390243902439025,18,355.4372222222222,0.05317693776235244,2.9246883741473226
2017-01,beleza_saude,12561.32,82,4.048192771084337,0.011764705882352941,26,483.1276923076923,0.10440545554270296,1.7592075580284279
2017-01,brinquedos,4814.09,43,4.255813953488372,0.0,14,343.86357142857145,0.04001309253116479,0.07816191834879027
2017-01,cama_mesa_banho,3960.1600000000003,45,4.104166666666667,0.041666666666666664,10,396.016,0.03291551435852208,7.267730015240403
2017-01,casa_conforto_2,72.8,2,4.5,0.0,2,36.4,0.0006050890482456283,
2017-01,climatizacao,663.7,3,3.5,0.0,3,221.23333333333335,0.005516450567590982,-0.6112097194641173
2017-01,consoles_games,5954.2,21,4.181818181818182,0.08695652173913043,6,992.3666666666667,0.04948930234978186,0.5336942914694016
2017-01,construcao_ferramentas_construcao,310.0,1,1.0,,1,310.0,0.002576615452694296,
2017-01,cool_stuff,7784.87,32,3.725,0.0,21,370.7080952380952,0.06470521399747176,6.007083708370837
2017-01,dvds_blu_ray,29.8,1,5.0,0.0,1,29.8,0.0002476875499686775,
2017-01,eletrodomesticos_2,2126.68,7,4.714285714285714,0.0,4,531.67,0.01767624693850292,
2017-01,eletronicos,617.0,11,3.8181818181818183,0.09090909090909091,6,102.83333333333333,0.005128295917136712,-0.5279229374363996
2017-01,eletroportateis,1660.79,6,4.666666666666667,0.16666666666666666,5,332.158,0.01380392637961342,
2017-01,esporte_lazer,9717.62,62,3.962025316455696,0.0375,24,404.90083333333337,0.08076958017874564,1.9150178183607114
2017-01,fashion_bolsas_e_acessorios,1671.97,30,4.363636363636363,0.02857142857142857,7,238.85285714285715,0.013896850769165428,152.39174311926604
2017-01,fashion_calcados,34.9,1,5.0,0.0,1,34.9,0.000290077029996874,0.16372124041347114
2017-01,fashion_roupa_feminina,77.3,2,4.0,0.0,1,77.3,0.0006424915306234486,0.40801457194899826
2017-01,fashion_roupa_masculina,126.9,1,5.0,0.0,1,126.9,0.0010547500030545361,4.096385542168675
2017-01,fashion_underwear_e_moda_praia,137.25,2,3.0,0.0,1,137.25,0.0011407757125235232,
2017-01,ferramentas_jardim,8152.75,40,3.8448275862068964,0.0,19,429.0921052631579,0.06776290849017233,4.995198105715209
2017-01,informatica_acessorios,3924.1400000000003,24,4.32258064516129,0.03225806451612903,12,327.0116666666667,0.03261612826624451,1.8043192407740904
2017-01,instrumentos_musicais,339.74,1,4.0,0.0,1,339.74,0.0028238043028979364,
2017-01,livros_interesse_geral,234.89,2,5.0,0.0,1,234.89,0.00195232646349472,0.9656066945606694
2017-01,malas_acessorios,492.5,4,4.8,0.2,2,246.25,0.0040934939046836805,
2017-01,market_place,447.03999999999996,6,3.6666666666666665,0.0,4,111.75999999999999,0.0037156457160401873,-0.6577527006025158
2017-01,moveis_cozinha_area_de_servico_jantar_e_jardim,110.0,1,5.0,0.0,1,110.0,0.0009142829025689438,
2017-01,moveis_decoracao,13521.31,137,3.782967032967033,0.054945054945054944,45,300.47355555555555,0.11238456866667713,1.3280933351010433
2017-01,moveis_escritorio,1444.35,7,2.8,0.0,2,722.175,0.012004950093867763,0.11028688272553966
2017-01,moveis_quarto,73.2,8,5.0,0.0,1,73.2,0.000608413713345879,
2017-01,moveis_sala,1241.9,8,4.8,0.0,3,413.9666666666667,0.010322253970003376,
2017-01,musica,19.8,2,5.0,0.0,1,19.8,0.0001645709224624099,
2017-01,papelaria,1561.99,7,4.785714285714286,0.0,4,390.4975,0.012982734099851496,
2017-01,pcs,2199.99,1,4.0,0.0,1,2199.99,0.01828557493475137,
2017-01,perfumaria,5112.599999999999,29,4.818181818181818,0.0,4,1278.1499999999999,0.04249420697885438,-0.10127094063670095
2017-01,pet_shop,967.12,13,4.2,0.0,7,138.16,0.008038375279386153,0.40227351815334633
2017-01,relogios_presentes,8086.52,11,4.0,0.09090909090909091,3,2695.5066666666667,0.06721242706619833,1.4065304859176728
2017-01,seguros_e_servicos,183.29,1,4.0,0.0,1,183.29,0.0015234446655623792,
2017-01,telefonia,2945.86,21,4.0,0.0,8,368.2325,0.024484994830561355,4.890777475603904
2017-01,telefonia_fixa,677.12,19,4.3,0.0,4,169.28,0.005627993081704393,-0.0393825899443877
2017-01,unknown,1702.64,11,3.6153846153846154,0.0,10,170.264,0.014151769465727151,24.840643496736988
2017-01,utilidades_domesticas,2827.58,21,4.071428571428571,0.03571428571428571,16,176.72375,0.02350189136041722,1.1969123668487338
2017-02,agro_industria_e_comercio,224.84,7,3.857142857142857,0.0,2,112.42,0.0009091680319957274,2.4082158556919815
2017-02,alimentos,715.63,9,3.888888888888889,0.1111111111111111,3,238.54333333333332,0.0028937374076547875,15.712517515179822
2017-02,audio,163.8,5,3.4,0.0,4,40.95,0.0006623453284153182,0.043378559143894435
2017-02,automotivo,13162.4,77,4.247058823529412,0.05813953488372093,35,376.06857142857143,0.05322377381400357,1.5222428538304849
2017-02,bebes,3048.48,33,4.151515151515151,0.029411764705882353,15,203.232,0.012326901628617395,-0.523516420308634
2017-02,beleza_saude,22838.79,155,4.072727272727272,0.018072289156626505,46,496.4954347826087,0.0923514399460225,0.8181839169768783
2017-02,brinquedos,9403.34,62,4.2835820895522385,0.014925373134328358,16,587.70875,0.03802355507021306,0.953295430704453
2017-02,cama_mesa_banho,16282.730000000001,146,4.195121951219512,0.01818181818181818,19,856.9857894736842,0.06584120970297896,3.1116343784089535
2017-02,casa_conforto,414.66,3,3.0,0.0,2,207.33,0.0016767284119700602,
2017-02,casa_construcao,695.6,3,5.0,0.0,1,695.6,0.002812743653514624,
2017-02,cine_foto,59.0,1,5.0,0.0,1,59.0,0.0002385737141422697,
2017-02,climatizacao,3095.3,12,2.727272727272727,0.0,4,773.825,0.012516224023467243,3.6637034804881727
2017-02,consoles_games,4294.7699999999995,18,4.111111111111111,0.0,7,613.5385714285713,0.017366427631979584,-0.2786990695643412
2017-02,construcao_ferramentas_construcao,336.79,3,5.0,0.3333333333333333,2,168.395,0.0013618515455250003,0.08641935483870977
2017-02,construcao_ferramentas_jardim,579.98,1,5.0,0.0,1,579.98,0.0023452200462412472,
2017-02,construcao_ferramentas_seguranca,379.0,1,5.0,0.0,1,379.0,0.0015325328416935628,
2017-02,cool_stuff,13323.6,69,4.3,0.0,26,512.4461538461538,0.05387560572450753,0.7114736662269248
2017-02,dvds_blu_ray,14.9,1,4.0,0.0,1,14.9,6.024997187660709e-05,-0.5
2017-02,eletrodomesticos,740.9,7,4.142857142857143,0.0,2,370.45,0.0029959197425086033,
2017-02,eletrodomesticos_2,15.99,1,5.0,0.0,1,15.99,6.465752015482869e-05,-0.992481238362142
2017-02,eletronicos,1218.85,14,4.2105263157894735,0.05263157894736842,10,121.88499999999999,0.004928569008174667,0.975445705024311
2017-02,eletroportateis,7251.58,25,4.678571428571429,0.03571428571428571,13,557.8138461538462,0.02932265040677627,3.3663437279848747
2017-02,esporte_lazer,16372.16,139,4.141025641025641,0.01282051282051282,58,282.27862068965516,0.06620283084290682,0.684791131984992
2017-02,fashion_bolsas_e_acessorios,2374.11,35,4.153846153846154,0.0,13,182.62384615384616,0.009600004075971252,0.4199477263348028
2017-02,fashion_calcados,107.05,2,4.333333333333333,0.0,2,53.525,0.00043286976438864353,2.067335243553009
2017-02,fashion_roupa_feminina,457.8,4,3.0,0.0,3,152.6,0.001851170276853069,4.9223803363518766
2017-02,fashion_roupa_masculina,642.85,7,4.142857142857143,0.0,4,160.7125,0.00259944257858234,4.065799842395587
2017-02,fashion_underwear_e_moda_praia,396.96999999999997,6,4.0,0.25,2,198.48499999999999,0.001605196733950115,1.8923132969034606
2017-02,ferramentas_jardim,13144.61,63,3.986111111111111,0.013888888888888888,35,375.5602857142857,0.05315183777375627,0.6122915580632302
2017-02,industria_comercio_e_negocios,119.0,1,5.0,0.0,1,119.0,0.00048119105055813717,-0.6690767519466074
2017-02,informatica_acessorios,11972.59,97,3.933333333333333,0.04716981132075472,33,362.8057575757576,0.04841263159665418,2.0510099028067295
2017-02,instrumentos_musicais,2221.28,8,4.444444444444445,0.0,6,370.21333333333337,0.008982017283897303,5.538176252428328
2017-02,livros_importados,99.0,1,1.0,,1,99.0,0.00040031860508618134,
2017-02,livros_interesse_geral,772.71,8,4.375,0.125,6,128.785,0.0031245473670317493,2.289667503938014
2017-02,livros_tecnicos,159.0,1,4.0,0.0,1,159.0,0.0006429359415020488,-0.4044943820224719
2017-02,malas_acessorios,1694.18,20,4.333333333333333,0.0,4,423.545,0.006850623983483906,2.439959390862944
2017-02,market_place,1688.22,19,3.909090909090909,0.0,14,120.58714285714287,0.006826523994733263,2.7764405869720834
2017-02,moveis_cozinha_area_de_servico_jantar_e_jardim,139.9,2,4.0,0.0,2,69.95,0.0005657027560763311,0.27181818181818196
2017-02,moveis_decoracao,20986.1,221,3.8333333333333335,0.04887218045112782,74,283.5959459459459,0.0848598613959506,0.5520759453041162
2017-02,moveis_escritorio,11805.98,53,3.5873015873015874,0.015873015873015872,5,2361.196,0.04773892368965005,7.173905216879566
2017-02,moveis_quarto,450.0,1,5.0,0.0,1,450.0,0.001819630023119006,5.147540983606557
2017-02,moveis_sala,3791.63,15,3.739130434782609,0.041666666666666664,4,947.9075,0.015331919521241594,2.0530880103067877
2017-02,papelaria,2341.4,19,4.526315789473684,0.05263157894736842,10,234.14000000000001,0.009467737191401869,0.49898526879173377
2017-02,pcs,3549.0,1,5.0,0.0,1,3549.0,0.014350815448998562,0.6131891508597769
2017-02,perfumaria,8127.179999999999,49,4.235294117647059,0.0392156862745098,12,677.265,0.03286324606953849,0.5896373665062786
2017-02,pet_shop,3729.07,37,4.325,0.0,16,233.066875,0.015078950511805316,2.8558503598312517
2017-02,relogios_presentes,11756.21,35,4.0,0.0,7,1679.4585714285713,0.047537672609093085,0.4538033665903254
2017-02,tablets_impressao_imagem,792.0,8,4.25,0.0,1,792.0,0.0032025488406894507,
2017-02,telefonia,6899.09,100,4.08256880733945,0.06306306306306306,18,383.28277777777777,0.027897313991555785,1.3419612608881617
2017-02,telefonia_fixa,759.23,18,4.136363636363637,0.0,7,108.46142857142857,0.003070039338783651,0.12126358695652173
2017-02,unknown,9034.1,52,3.8620689655172415,0.1206896551724138,27,334.5962962962963,0.03653048798190981,4.305936663064418
2017-02,utilidades_domesticas,12659.67,68,3.740740740740741,0.024691358024691357,33,383.62636363636364,0.05119092358839775,3.4772101938760356
2017-03,agro_industria_e_comercio,81.99000000000001,2,2.0,0.0,2,40.995000000000005,0.00021902296896199571,-0.6353406867105497
2017-03,alimentos,2667.56,22,3.9583333333333335,0.08333333333333333,5,533.512,0.007125953300210528,2.7275687156770956
2017-03,alimentos_bebidas,110.8,5,5.0,0.0,4,27.7,0.0002959842049151009,
2017-03,artes,223.25,5,4.0,0.0,4,55.8125,0.0005963761168528545,
2017-03,audio,1134.77,13,3.857142857142857,0.07142857142857142,5,226.954,0.0030313537564215618,5.927777777777777
2017-03,automotivo,14482.07,76,4.080459770114943,0.10344827586206896,34,425.94323529411764,0.03868649796457432,0.10026059077371907
2017-03,bebes,3724.08,43,4.25,0.045454545454545456,25,148.9632,0.009948274890254774,0.22161864273342768
2017-03,bebidas,463.87,4,3.6,0.0,3,154.62333333333333,0.0012391533676350888,
2017-03,beleza_saude,25995.25,193,4.276190476190476,0.061611374407582936,50,519.905,0.06944208847309816,0.13820609585709231
2017-03,brinquedos,12429.47,100,4.41747572815534,0.038834951456310676,24,517.8945833333333,0.033203310428394396,0.3218143765938484
2017-03,cama_mesa_banho,25773.02,249,3.9298245614035086,0.05536332179930796,25,1030.9208,0.06884843712058658,0.5828439088531221
2017-03,casa_conforto,2123.4,12,3.769230769230769,0.23076923076923078,4,530.85,0.0056723182375155706,4.120821878165244
2017-03,casa_conforto_2,342.88,3,4.666666666666667,0.0,2,171.44,0.0009159482326831209,3.70989010989011
2017-03,casa_construcao,591.96,5,4.3,0.1,3,197.32000000000002,0.001581324999472411,-0.14899367452558943
2017-03,climatizacao,4103.81,16,4.411764705882353,0.0,4,1025.9525,0.010962661913110473,0.32581979129648175
2017-03,consoles_games,10768.84,48,3.857142857142857,0.08,16,673.0525,0.02876720708716548,1.507431131352785
2017-03,construcao_ferramentas_construcao,773.4,4,1.75,0.0,3,257.8,0.002066012491708836,1.296386472282431
2017-03,construcao_ferramentas_seguranca,380.0,2,1.0,,1,380.0,0.0010151082840048587,0.0026385224274405594
2017-03,cool_stuff,21095.21,121,4.414634146341464,0.056910569105691054,41,514.5173170731707,0.05635242743111088,0.5832965564862349
2017-03,dvds_blu_ray,1873.7,4,3.2,0.0,3,624.5666666666667,0.005005285241420799,124.75167785234899
2017-03,eletrodomesticos,313.3,9,4.3,0.0,4,78.325,0.0008369300667861111,-0.5771359157781077
2017-03,eletrodomesticos_2,500.9,2,4.0,0.5,2,250.45,0.0013380729985737728,30.32582864290181
2017-03,eletronicos,3986.0,32,4.351351351351352,0.05405405405405406,17,234.47058823529412,0.01064795163169307,2.270295770603438
2017-03,eletroportateis,11171.06,31,4.7,0.03225806451612903,12,930.9216666666666,0.029841672492408725,0.5405001392799913
2017-03,esporte_lazer,27001.59,171,4.166666666666667,0.04522613065326633,62,435.50951612903225,0.07213036234290197,0.6492380968668765
2017-03,fashion_bolsas_e_acessorios,4861.16,62,4.3283582089552235,0.029411764705882353,18,270.06444444444446,0.01298579943650805,1.0475715110083357
2017-03,fashion_calcados,1515.0,13,4.571428571428571,0.0,3,505.0,0.004047076448072002,13.152265296590379
2017-03,fashion_esporte,39.9,1,5.0,0.0,1,39.9,0.00010658636982051015,
2017-03,fashion_roupa_feminina,19.9,1,3.0,0.0,1,19.9,5.315961803078075e-05,-0.9565312363477501
2017-03,fashion_roupa_masculina,580.8,7,4.0,0.0,4,145.2,0.0015515128719737418,-0.09652329470327459
2017-03,fashion_underwear_e_moda_praia,394.14,6,3.8333333333333335,0.16666666666666666,4,98.535,0.0010528809975201973,-0.007129002191601286
2017-03,ferramentas_jardim,23747.15,121,3.931972789115646,0.02,32,742.0984375,0.06343665443817363,0.8066074231186775
2017-03,industria_comercio_e_negocios,238.0,2,4.0,0.0,1,238.0,0.0006357783462977799,1.0
2017-03,informatica_acessorios,28624.6,150,3.8554913294797686,0.06896551724137931,39,733.9641025641025,0.0764659699640144,1.3908444204637425
2017-03,instrumentos_musicais,1667.33,9,2.7,0.2,7,238.19,0.004454001303078476,-0.24938323849312116
2017-03,livros_interesse_geral,2648.96,20,4.24,0.04,6,441.49333333333334,0.00707626642104608,2.4281425114208433
2017-03,livros_tecnicos,75.0,2,5.0,0.0,2,37.5,0.00020035031921148525,-0.5283018867924528
2017-03,malas_acessorios,5924.01,35,4.578947368421052,0.02631578947368421,5,1184.8020000000001,0.015825030593493744,2.496682760981714
2017-03,market_place,1808.5900000000001,17,4.411764705882353,0.058823529411764705,12,150.71583333333334,0.004831354450969335,0.07129994905877202
2017-03,moveis_cozinha_area_de_servico_jantar_e_jardim,113.98,3,4.0,0.0,2,56.99,0.00030447905844966787,-0.18527519656897784
2017-03,moveis_decoracao,23477.63,265,3.9693251533742333,0.07621951219512195,74,317.26527027027026,0.06271667553105524,0.11872286894658868
2017-03,moveis_escritorio,11783.51,60,3.2,0.0641025641025641,5,2356.702,0.03147773319908972,-0.0019032727482173328
2017-03,moveis_sala,3324.0,17,4.173913043478261,0.041666666666666664,5,664.8,0.008879526147453028,-0.12333218167384474
2017-03,musica,27.99,1,5.0,0.0,1,27.99,7.47707391297263e-05,0.4136363636363636
2017-03,papelaria,5902.62,56,4.5636363636363635,0.0,19,310.6642105263158,0.015767890682454627,1.5209789015119157
2017-03,perfumaria,19808.13,104,4.180952380952381,0.02830188679245283,14,1414.8664285714287,0.05291420224643464,1.437269754084443
2017-03,pet_shop,8369.960000000001,41,4.333333333333333,0.06666666666666667,18,464.99777777777786,0.02235898877049818,1.244516729372203
2017-03,relogios_presentes,26770.38,76,4.1375,0.037037037037037035,7,3824.34,0.07151272237883681,1.277126727065951
2017-03,sinalizacao_e_seguranca,75.0,1,1.0,0.0,1,75.0,0.00020035031921148525,
2017-03,tablets_impressao_imagem,495.0,5,3.2,0.2,1,495.0,0.0013223121067958026,-0.375
2017-03,telefonia,8121.05,159,3.808139534883721,0.040697674418604654,22,369.13863636363635,0.0216940661310991,0.17711901134787333
2017-03,telefonia_fixa,1592.35,15,3.142857142857143,0.0,10,159.23499999999999,0.004253704410618781,1.0973222870539887
2017-03,unknown,6714.17,57,3.918032786885246,0.07936507936507936,36,186.50472222222223,0.017935814703202373,-0.2567970246067677
2017-03,utilidades_domesticas,13511.81,178,4.096059113300493,0.058823529411764705,46,293.735,0.03609460595499918,0.06731139121319907
2017-04,alimentos,491.3,8,4.25,0.125,5,98.26,0.0013649981414298664,-0.8158241988933708
2017-04,alimentos_bebidas,47.9,2,3.6666666666666665,0.0,2,23.95,0.0001330824566954826,-0.5676895306859207
2017-04,artes,119.9,1,4.0,0.0,1,119.9,0.0003331228926469387,-0.46293393057110854
2017-04,artigos_de_natal,69.0,1,5.0,0.0,1,69.0,0.00019170541778681209,
2017-04,audio,942.2,9,3.5454545454545454,0.09090909090909091,4,235.55,0.00261775137157586,-0.16969958670038854
2017-04,automotivo,15548.17,81,3.852272727272727,0.07954545454545454,38,409.16236842105263,0.04319809312565765,0.07361516689257819
2017-04,bebes,3980.4500000000003,48,3.7450980392156863,0.09803921568627451,16,248.77812500000002,0.011059041017819075,0.06884116345513536
2017-04,bebidas,199.93,2,1.0,,1,199.93,0.0005554733938857585,-0.5689956237739022
2017-04,beleza_saude,22935.75,176,4.0,0.05291005291005291,49,468.0765306122449,0.06372329762324457,-0.11769457881728396
2017-04,brinquedos,13039.43,103,4.216216216216216,0.05309734513274336,31,420.6267741935484,0.03622796196886799,0.04907369340768364
2017-04,cama_mesa_banho,24347.690000000002,234,4.016483516483516,0.04744525547445255,26,936.4496153846155,0.0676461461390404,-0.05530318138890977
2017-04,casa_conforto,2411.1,16,4.294117647058823,0.0,6,401.84999999999997,0.006698854098924386,0.13549025148346971
2017-04,casa_conforto_2,12.9,1,5.0,0.0,1,12.9,3.584057810796922e-05,-0.9623775081661222
2017-04,casa_construcao,1602.69,5,4.2,0.0,3,534.23,0.004452816754097766,1.7074295560510846
2017-04,cine_foto,118.0,2,5.0,0.5,1,118.0,0.0003278440478093308,1.0
2017-04,climatizacao,2582.23,14,4.5,0.0,6,430.37166666666667,0.007174311318429562,-0.37077252601850486
2017-04,consoles_games,3772.88,15,4.176470588235294,0.0,8,471.61,0.010482341111007357,-0.6496484301001779
2017-04,construcao_ferramentas_ferramentas,729.0,1,5.0,0.0,1,729.0,0.002025409414008493,
2017-04,construcao_ferramentas_jardim,1490.21,7,4.375,0.0,3,496.7366666666667,0.0041403091397113805,1.5694161867650607
2017-04,cool_stuff,21822.08,119,4.0,0.11570247933884298,37,589.785945945946,0.06062914439677154,0.03445663731245152
2017-04,dvds_blu_ray,1434.9,2,5.0,0.0,2,717.45,0.003986639188149227,-0.23418903773282806
2017-04,eletrodomesticos,499.4,9,4.4,0.1,3,166.46666666666667,0.0013875026904744052,0.5939993616342163
2017-04,eletrodomesticos_2,799.8,2,2.5,0.5,1,799.8,0.0022221158426940914,0.5967258933918946
2017-04,eletronicos,4822.24,47,4.166666666666667,0.10416666666666667,16,301.39,0.0133978193314243,0.20979427997992972
2017-04,eletroportateis,23253.98,21,3.761904761904762,0.09523809523809523,9,2583.7755555555555,0.06460744856675613,1.0816269897395592
2017-04,esporte_lazer,24864.33,198,4.027906976744186,0.05963302752293578,74,336.0044594594595,0.06908154740056761,-0.07915311653869261
2017-04,fashion_bolsas_e_acessorios,3219.8,46,4.12,0.04,18,178.8777777777778,0.008945697162173588,-0.3376478042277974
2017-04,fashion_calcados,1526.5,20,4.681818181818182,0.043478260869565216,3,508.8333333333333,0.004241135076109691,0.0075907590759076715
2017-04,fashion_esporte,189.78,4,3.5,0.0,3,63.26,0.0005272732490953797,3.7563909774436093
2017-04,fashion_roupa_feminina,64.9,1,2.0,0.0,1,64.9,0.00018031422629513196,2.2613065326633173
2017-04,fashion_roupa_masculina,416.69,6,3.4285714285714284,0.14285714285714285,3,138.89666666666668,0.00115770623967517,-0.28255853994490354
2017-04,fashion_underwear_e_moda_praia,98.78999999999999,4,3.5,0.0,3,32.93,0.000274472148161727,-0.7493530217689146
2017-04,ferramentas_jardim,20809.28,99,3.8907563025210083,0.058823529411764705,38,547.6126315789473,0.05781524226438772,-0.12371463522991188
2017-04,informatica_acessorios,20691.06,120,3.8296296296296295,0.07352941176470588,38,544.5015789473684,0.057486786981912986,-0.27715810875959834
2017-04,instrumentos_musicais,3818.43,16,3.8125,0.125,8,477.30375,0.010608894470140533,1.2901465216843695
2017-04,la_cuisine,24.0,1,1.0,0.0,1,24.0,6.668014531715203e-05,
2017-04,livros_importados,19.99,1,1.0,1.0,1,19.99,5.55390043704112e-05,-0.7980808080808081
2017-04,livros_interesse_geral,923.38,12,4.666666666666667,0.0,7,131.91142857142856,0.00256546302428966,-0.6514179149553032
2017-04,livros_tecnicos,75.0,1,4.0,1.0,1,75.0,0.0002083754541161001,0.0
2017-04,malas_acessorios,7150.2,47,4.416666666666667,0.04081632653061224,8,893.775,0.01986568229361252,0.20698648381754925
2017-04,market_place,4090.18,20,3.75,0.05,10,409.018,0.01136390819888787,1.261529699931991
2017-04,moveis_colchao_e_estofado,109.4,1,4.0,0.0,1,109.4,0.0003039503290706847,
2017-04,moveis_cozinha_area_de_servico_jantar_e_jardim,1033.3999999999999,8,3.888888888888889,0.0,4,258.34999999999997,0.0028711359237810373,8.066502895244778
2017-04,moveis_decoracao,21690.42,169,3.92,0.08374384236453201,67,323.7376119402985,0.06026334823291919,-0.07612395288621565
2017-04,moveis_escritorio,9411.3,48,3.9482758620689653,0.08620689655172414,6,1568.55,0.0261477854843047,-0.20131607644920746
2017-04,moveis_quarto,858.96,4,1.6,0.2,2,429.48,0.002386482400900871,0.9088
2017-04,moveis_sala,2073.34,11,3.75,0.25,7,296.1914285714286,0.0057604421871609995,-0.376251504211793
2017-04,musica,59.8,2,5.0,0.0,2,29.9,0.00016614469541523713,1.1364773133261878
2017-04,papelaria,4606.34,36,4.388888888888889,0.08333333333333333,12,383.8616666666667,0.012797975857508753,-0.21961095242451656
2017-04,pc_gamer,259.98,2,2.5,0.0,1,259.98,0.0007223126741480494,
2017-04,perfumaria,19891.11,101,4.057142857142857,0.13333333333333333,19,1046.9005263157894,0.05526425438831067,0.004189188984522918
2017-04,pet_shop,6182.89,46,4.04,0.09803921568627451,21,294.42333333333335,0.017178166819998588,-0.26129993452776357
2017-04,relogios_presentes,23487.78,90,3.948453608247423,0.061855670103092786,12,1957.3149999999998,0.06525702431572071,-0.12262059783985146
2017-04,sinalizacao_e_seguranca,128.06,3,4.666666666666667,0.0,2,64.03,0.0003557941420547704,0.7074666666666667
2017-04,tablets_impressao_imagem,1112.88,9,4.0,0.0,3,370.96000000000004,0.00309195833835634,1.2482424242424246
2017-04,telefonia,7245.87,141,4.188811188811189,0.08275862068965517,20,362.2935,0.020131486022883015,-0.10776685280844234
2017-04,telefonia_fixa,2998.33,7,3.090909090909091,0.09090909090909091,6,499.72166666666664,0.008330378337865684,0.8829591484284234
2017-04,unknown,8693.09,63,4.169014084507042,0.09859154929577464,34,255.67911764705883,0.024152354352295048,0.294737845482018
2017-04,utilidades_domesticas,15028.84,144,3.912568306010929,0.060109289617486336,51,294.68313725490196,0.04175521813117613,0.11227437330749912
2017-05,agro_industria_e_comercio,1579.94,4,4.75,0.0,2,789.97,0.0031219721401224343,18.269910964751798
2017-05,alimentos,387.9,3,3.3333333333333335,0.3333333333333333,2,193.95,0.0007664930270475411,-0.2104620394870752
