Warning: truncated output (original token count: 65573)
Total output lines: 3097

seller_id,gmv_proxy,seller_rank,cumulative_seller_share,cumulative_gmv_share
165fc07beebdcb6190fba8a06db2a449,17481.4,144,0.046526655896607434,0.5192554753329799
0c8380b62e38e8a1e6adbeba7eb9688c,17348.79,145,0.046849757673667204,0.5205319059386468
1e8b33f18b4f7598d87f5cbee2282cc2,17309.06,146,0.04717285945072698,0.5218054134247208
94144541854e298c2d976cb893b81343,17286.28,147,0.04749596122778675,0.5230772448809853
54a1852d1b8f10312c55e906355666ee,17226.44,148,0.04781906300484653,0.5243446736320789
abe42c5d03695b4257b5c6cbf4e6784e,17159.0,149,0.0481421647819063,0.525607140510901
41b39e28db005d9731d9d485a83b4c38,17112.55,150,0.048465266558966075,0.5268661898486937
4a3ccda38b2129705f3fb522db62ca31,17062.59,151,0.04878836833602585,0.5281215633985462
76d64c4aca3a7baf218bf93ef7fa768d,16911.8,152,0.04911147011308562,0.5293658426316753
c3acdfac4e3e97ff87529454fbc03642,16788.0,153,0.0494345718901454,0.5306010133270342
86ccac0b835037332a596a33b6949ee1,16619.93,154,0.04975767366720517,0.531823818336262
8ae520247981aa06bc94abddf5f46d34,16320.99,155,0.050080775444264945,0.5330246289490359
7aa4334be125fcdd2ba64b3180029f14,16234.81,156,0.050403877221324715,0.5342190989011874
ef0ace09169ac090589d85746e3e036f,16223.300000000001,157,0.05072697899838449,0.53541272200948
fa40cc5b934574b62717c68f3d678b6d,16055.87,158,0.05105008077544426,0.5365940265193974
1f1bb1f0859883505541bdd6606193e5,16040.84,159,0.05137318255250404,0.5377742252027987
0adac9fbd9a2b63cccaac4f8756c1ca8,15960.95,160,0.051696284329563816,0.5389485460099281
4b9750c8ad28220fe6702d4ecb7c898f,15915.3,161,0.052019386106623586,0.5401195081357232
2a84855fd20af891be03bc5924d2b453,15819.1,162,0.05234248788368336,0.5412833923832185
229c3efbfb0ea2058de4ccdfbc3d784a,15744.0,163,0.05266558966074313,0.5424417511768647
f9244d45189d3a3605499abddeade7d5,15731.43,164,0.05298869143780291,0.5435991851375562
d921b68bf747894be13a97ae52b0f386,15645.8,165,0.05331179321486268,0.5447503189036658
6061155addc1e54b4cfb51c1c2a32ad8,15633.4,166,0.053634894991922456,0.545900540344506
c33847515fa6305ce6feb1e818569f13,15519.85,167,0.053957996768982226,0.5470424073874155
85d9eb9ddc5d00ca9336a2219c97bb13,15415.24,168,0.054281098546042,0.548176577789484
213b25e6f54661939f11710a6fddb871,15379.5,169,0.05460420032310178,0.5493081186346873
e5a38146df062edaf55c38afa99e42dc,15360.07,170,0.05492730210016155,0.5504382299250532
c847e075301870dd144a116762eaff9a,15348.7,171,0.05525040387722133,0.5515675046720067
ce248b21cb2adc36282ede306b7660e5,15230.06,172,0.0555735056542811,0.5526880505262215
79ebd9a61bac3eaf882805ed4ecfa12a,15092.79,173,0.055896607431340874,0.553798496792555
75d34ebb1bd0bd7dde40dd507b8169c3,15048.28,174,0.056219709208400644,0.5549056682526191
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.449999999999,175,0.05654281098546042,0.5560092470640619
01fdefa7697d26ad920e9e0346d4bd1b,14921.43,176,0.05686591276252019,0.5571070855837694
1b4c3a6f53068f0b6944d2d005c9fc89,14760.300000000001,177,0.05718901453957997,0.5581930690251982
a5cba26a62b8b4d0145b68b841e62e7f,14737.84,178,0.057512116316639744,0.5592773999806955
87b740daf17b5d1be335a64164ec6842,14699.87,179,0.057835218093699514,0.5603589373079284
4c2b230173bb36f9b240f2b8ac11786e,14592.27,180,0.05815831987075929,0.5614325580062108
080199a181c46c657dc5aa235411be3b,14504.2,181,0.05848142164781906,0.562499698987842
8e6d7754bc7e0f22c96d255ebda59eba,14497.27,182,0.05880452342487884,0.563566330097367
cf8ab1616079e2793aa29d524df01bb1,14391.0,183,0.05912762520193861,0.5646251424321842
5cf13accae3222c70a9cac40818ae839,14383.2,184,0.059450726978998385,0.565683380884977
a6bd7d1ccdac48c6b33b28596b7eb122,14368.61,185,0.05977382875605816,0.5667405458840861
66922902710d126a0e7d26b0e3805106,14362.3,186,0.06009693053311793,0.5677972466273523
aba1721a889e04decc910aa13b768ef4,14103.3,187,0.06042003231017771,0.5688348915444273
f08a5b9dd6767129688d001acafc21e5,14069.630000000001,188,0.06074313408723748,0.5698700592040975
3b15288545f8928d3e65a8f949a28291,14061.789999999999,189,0.061066235864297255,0.5709046500387587
c6bda72e4dbf5c5866b13cb1810c6d03,14059.380000000001,190,0.061389337641357025,0.5719390635585893
2e90cb1677d35cfe24eef47d441b7c87,13894.710000000001,191,0.0617124394184168,0.5729613615459916
a673821011d0cec28146ea42f5ab767f,13863.69,192,0.06203554119547657,0.5739813772487281
d94a40fd42351c259927028d163af842,13823.8,193,0.06235864297253635,0.5749984580599328
05f51e13da97139648b8125c31e5f51b,13769.01,194,0.06268174474959612,0.5760115077177898
440dd6ab244315c632130ecfb63827b1,13696.9,195,0.0630048465266559,0.5770192519099069
b8bc237ba3788b23da09c0f1f3a3288c,13685.710000000001,196,0.06332794830371567,0.578026172802043
6039e27294dc75811c0d8a39069f52c0,13670.7,197,0.06365105008077544,0.5790319893391555
1f9ab4708f3056ede07124aad39a2554,13602.73,198,0.06397415185783521,0.5800328050094485
6d66611d7c44cc30ce351abc49a68421,13593.4,199,0.064297253634895,0.5810329342285511
240b9776d844d37535668549a396af32,13592.08,200,0.06462035541195477,0.5820329663291571
610f72e407cdd7caaa2f8167b0163fd8,13585.16,201,0.06494345718901454,0.5830324892934031
289cdb325fb7e7f891c38608bf9e0962,13544.95,202,0.06526655896607432,0.5840290538222394
0b35c634521043bf4b47e21547b99ab5,13533.65,203,0.06558966074313409,0.5850247869578866
a3e9a2c700480d9bb01fba070ba80a0e,13440.8,204,0.06591276252019386,0.5860136886902061
d05ae8f7a5bd1d2a690a44cd079e4e27,13436.0,205,0.06623586429725363,0.5870022372643569
34d1ca11b242c0fee2c834ae8d788566,13422.24,206,0.06655896607431341,0.5879897734517571
1ca7077d890b907f89be8c954a02686a,13341.57,207,0.06688206785137318,0.5889713743746829
8cc6a0e5738e61a87b03c78b2ba9db4b,13312.4,208,0.06720516962843295,0.5899508291259873
669ae81880e08f269a64487cfb287169,13248.87,209,0.06752827140549272,0.5909256096817783
5d378b73ab7dd6f0418d743e5dcb0bd1,13243.0,210,0.06785137318255251,0.5918999583545589
ad97a199236354e53fcd91a5a913e9a2,13205.9,211,0.06817447495961228,0.592871577408993
c31eff8334d6b3047ed34bebd4d62c36,13191.5,212,0.06849757673667205,0.5938421369889209
e8b3a3a38279a82f0e5d006d5e5b7d2c,13154.7,213,0.06882067851373183,0.5948099890228878
6edacfd9f9074789dad6d62ba7950b9c,13147.1,214,0.0691437802907916,0.5957772818897542
99eaacc9e6046db1c82b163c5f84869f,13139.17,215,0.06946688206785137,0.596743991309896
9e6229250fedbe05838fef417b74e7fb,13132.2,216,0.06978998384491114,0.5977101879149468
431af27f296bc6519d890aa5a05fdb11,13109.5,217,0.07011308562197092,0.5986747143761576
d50d79cb34e38265a8649c383dcffd48,13012.42,218,0.0704361873990307,0.5996320982134046
530ec6109d11eaaf87999465c6afee01,12983.810000000001,219,0.07075928917609046,0.6005873770808163
6e386f64c84e482f0b9abf960797ee1b,12938.3,220,0.07108239095315025,0.6015393075673402
e24fc9fcd865784fb25705606fe3dfe7,12936.0,221,0.07140549273021002,0.6024910688322415
039e6ad9dae79614493083e241147386,12925.0,222,0.07172859450726979,0.6034420207763393
c60b801f2d52c7f7f91de00870882a75,12913.5,223,0.07205169628432956,0.6043921266123244
cfb1a033743668a192316f3c6d1d2671,12803.64,224,0.07237479806138934,0.6053341495407212
ac3508719a1d8f5b7614b798f70af136,12775.84,225,0.07269789983844911,0.6062741270947237
ed4acab38528488b65a9a9c603ff024a,12759.45,226,0.07302100161550888,0.607212898760729
7202e2ba20579a9bd1acb29e61fe71f6,12750.5,227,0.07334410339256867,0.6081510119338989
2b1a40c1daabc6ca280c4b815c101841,12732.6,228,0.07366720516962844,0.6090878081213975
c66dccfb3f109511246da627dd5a2498,12708.55,229,0.0739903069466882,0.6100228348393212
2e1c9f22be269ef4643f826c9e650a52,12687.68,230,0.07431340872374798,0.6109563260549569
00fc707aaaad2d31347cf883cd2dfe10,12684.9,231,0.07463651050080776,0.6118896127331531
b372ee768ed69e46ca8cdbd267aa7a38,12630.0,232,0.07495961227786753,0.6128188601647938
66e0557ecc2b4dbea057e93f215f68d8,12480.0,233,0.0752827140549273,0.6137370714036596
a7f13822ceb966b076af67121f87b063,12477.64,234,0.07560581583198707,0.6146551090064258
2138ccb85b11a4ec1e37afbd1c8eda1f,12357.03,235,0.07592891760904685,0.6155642727744548
056b4ada5bbc2c50cc7842547dda6b51,12333.390000000001,236,0.07625201938610662,0.6164716972385025
d6b1ce66b035a475f00c017792ff9769,12277.4,237,0.07657512116316639,0.6173750022596605
48436dade18ac8b2bce089ec2a041202,12271.710000000001,238,0.07689822294022618,0.6182778886412392
c510bc1718f0f2961eaa42a23330681a,12251.0,239,0.07722132471728595,0.6191792512924689
fbc14c0cf93505ef89f64665ffa4a7b5,12227.82,240,0.07754442649434572,0.6200789084840417
c8b0e2b0a7095e5d8219575d5e7e1181,12170.210000000001,241,0.07786752827140549,0.6209743270418427
70c27847eca8195c983ed7e798c56743,12077.52,242,0.07819063004846527,0.6218629259682551
ff063b022a9a0aab91bad2c9088760b7,12076.5,243,0.07851373182552504,0.6227514498485567
e26901d5ab434ce92fd9b5c256820a4e,11990.9,244,0.07883683360258481,0.6236336757415147
701938c450705b8ae65fc923b70f35c7,11983.28,245,0.0791599353796446,0.6245153409958798
c4f7fee5b0db50e87766f5a4d1b1b758,11961.829999999998,246,0.07948303715670436,0.6253954280746781
128639473a139ac0f3e5f5ade55873a5,11908.849999999999,247,0.07980613893376413,0.6262716171701882
d71d863e5ef30d94e440c11be17dcd8f,11900.9,248,0.0801292407108239,0.6271472213474815
8b8cfc8305aa441e4239358c9f6f2485,11892.0,249,0.08045234248788369,0.6280221707106699
7901646fdd36a55f564ffaf2dbccaaf7,11857.08,250,0.08077544426494346,0.6288945508481805
09f952a5f58d2285b0372551ae8f9b01,11821.5,251,0.08109854604200323,0.6297643132007648
adbc26658d6c7b4b6219f9d934598091,11806.4,252,0.08142164781906301,0.6306329645766098
0be8ff43f22e456b4e0371b2245e4d01,11805.5,253,0.08174474959612278,0.6315015497352982
72c5da29406b4234927b81855e7b64f6,11798.69,254,0.08206785137318255,0.6323696338508344
ce7d1888639e6fb06b2749cbfdac1ff7,11793.89,255,0.08239095315024232,0.6332373648082021
23d7c96d4a1160db1c726b248601b25a,11766.94,256,0.0827140549273021,0.6341031129296011
d1b65fc7debc3361ea86b5f14c68d2e2,11703.07,257,0.08303715670436188,0.6349641618401166
bba3293d6f5d5af2f415e004e8b93ae3,11702.1,258,0.08336025848142165,0.6358251393832521
25e6ffe976bd75618accfe16cefcbd0d,11691.61,259,0.08368336025848142,0.6366853451286396
c4d51195486dc781531876a7d00453d8,11468.98,260,0.0840064620355412,0.6375291709567108
80e6699fe29150b372a0c8a1ebf7dcc8,11441.56,261,0.08432956381260097,0.6383709793687427
b4f8921fcc4ff77b66bea6dda43dcd51,11395.05,262,0.08465266558966074,0.6392093658252682
cab85505710c7cb9b720bceb52b01cee,11389.1,263,0.08497576736672052,0.6400473145128136
1d8dbc4f32378d715c717c1c1fc57bae,11315.89,264,0.08529886914378029,0.6408798768025388
813348c996469b40f2e028d5429d3495,11205.83,265,0.08562197092084006,0.641704341469752
6cd68b3ed6d59aaa9fece558ad360c0a,11188.57,266,0.08594507269789983,0.6425275362390498
5a8e7d5003a1f221f9e1d6e411de7c23,11171.9,267,0.08626817447495962,0.6433495045194573
ccb83a794700270fde70898fe9ff368b,11062.0,268,0.08659127625201939,0.6441633869492918
8d956fec2e4337affcb520f56fd8cbfd,11015.19,269,0.08691437802907916,0.6449738253512342
6973a06f484aacf400ece213dbf3d946,11011.05,270,0.08723747980613894,0.6457839591542562
95e03ca3d4146e4011985981aeb959b9,11009.960000000001,271,0.08756058158319871,0.646594012760944
7ea5bfa6c340f58f8e71fc1f0412b0d6,11002.89,272,0.08788368336025848,0.647403546195079
54965bbe3e4f07ae045b90b0b8541f52,10961.300000000001,273,0.08820678513731825,0.6482100196608307
82e0a475a88cc9595229d8029273f045,10930.02,274,0.08852988691437803,0.6490141917125156
dd2bdf855a9172734fbc3744021ae9b9,10816.7,275,0.0888529886914378,0.6498100262884322
0ea22c1cfbdc755f86b9b54b39c16043,10711.7,276,0.08917609046849757,0.6505981355294065
ce27a3cc3c8cc1ea79d11e561e9bebb6,10682.65,277,0.08949919224555736,0.6513841074277134
c9c7905cffc4ef9ff9f113554423e671,10657.18,278,0.08982229402261713,0.6521682053804871
bd23da7354813347129d751591d1a6e2,10544.300000000001,279,0.0901453957996769,0.6529439982303248
f3b80352b986ab4d1057a4b724be19d0,10505.1,280,0.09046849757673667,0.6537169069551172
f262cbc1c910c83959f849465454ddd3,10482.83,281,0.09079159935379645,0.6544881771731557
c864036feaab8c1659f65ea4faebe1da,10454.2,282,0.09111470113085622,0.6552573409498664
b499c00f28f4b7069ff6550af8c1348a,10327.130000000001,283,0.09143780290791599,0.6560171555998047
ea566164622c6b439516ab18062c42cd,10309.42,284,0.09176090468497576,0.6567756672432492
33a6f4b1e7cdc205511e76ba1b6e0186,10295.01,285,0.09208400646203554,0.6575331186764412
9d5a9018aee56acb367ba9c3f05d1d6a,10292.310000000001,286,0.09240710823909531,0.6582903714581633
06532f10282704ef4c69168b914b77be,10220.5,287,0.09273021001615508,0.6590423408465309
1c5e4e49b9079480255b49d50aac1aa9,10173.11,288,0.09305331179321487,0.6597908235337279
7b1222c3624aa89b9558b50a2594188c,10103.52,289,0.09337641357027464,0.6605341861632235
5058e8c1e82653974541e83690655b4a,10022.82,290,0.09369951534733441,0.6612716113210063
0df3984f9dfb3d49ac6366acbd3bbb85,10021.49,291,0.09402261712439418,0.6620089386245465
5343d0649eca2a983820bfe93fc4d17e,10000.64,292,0.09434571890145396,0.662744731897291
054694fa03fe82cec4b7551487331d74,9983.1,293,0.09466882067851373,0.663479234671227
