specification,eligible_n,retained_m3,retention_rate,ci_low,ci_high,notes
all_eligible,281,127,0.45195729537366547,0.3948049690114559,0.5104054588813588,descriptive sensitivity; origin contrasts are not causal
major_origins,205,88,0.4292682926829268,0.3634261954317612,0.497712487645057,descriptive sensitivity; origin contrasts are not causal
exclude_unknown,221,96,0.4343891402714932,0.37071037832739573,0.5003098500944149,descriptive sensitivity; origin contrasts are not causal

