model_id,origin,eligible_n,retained_n,not_retained_n,retention_rate,ci_low,ci_high,global_chi_square,global_p_value,cramers_v,cohort_rule,conclusion
R0_descriptive,direct_traffic,22,9,13,0.4090909090909091,0.2325581619647187,0.6126518152368488,2.961661058595977,0.5642616964289706,0.10571697813691003,usable pooled quarters with >=30 eligible and both outcomes,descriptive association; no causal interpretation
R0_descriptive,organic_search,88,38,50,0.4318181818181818,0.33332677056322896,0.5360132839819837,2.961661058595977,0.5642616964289706,0.10571697813691003,usable pooled quarters with >=30 eligible and both outcomes,descriptive association; no causal interpretation
R0_descriptive,paid_search,73,34,39,0.4657534246575342,0.35592041663948065,0.5790105428095418,2.961661058595977,0.5642616964289706,0.10571697813691003,usable pooled quarters with >=30 eligible and both outcomes,descriptive association; no causal interpretation
R0_descriptive,social,22,7,15,0.3181818181818182,0.1636059318135624,0.5268140225895723,2.961661058595977,0.5642616964289706,0.10571697813691003,usable pooled quarters with >=30 eligible and both outcomes,descriptive association; no causal interpretation
R0_descriptive,unknown,60,31,29,0.5166666666666667,0.39307810032592494,0.6382495046026722,2.961661058595977,0.5642616964289706,0.10571697813691003,usable pooled quarters with >=30 eligible and both outcomes,descriptive association; no causal interpretation
